Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology name,Grain size max. [mm],Lithification,Lithification rank,Lithology [%],Lithology classification,Comment,File Data,,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
317-U1352B-54X-4-A,317,U1352,B,54,54-4,X,4,A,0,150,460.8,462.3,,Marl [Leg210],,Marl,,,,,Leg 210,abundant concretions; vf sandy marl,,,,,,548
317-U1352B-54X-5-A,317,U1352,B,54,54-5,X,5,A,0,35,462.3,462.65,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,,,,,549
317-U1352B-54X-5-A,317,U1352,B,54,54-5,X,5,A,35,138,462.65,463.68,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",color banding of N4 and 10Y 4/1. 1 to 5 cm thick.,,,,,,550
317-U1352B-54X-CC-A,317,U1352,B,54,54-CC,X,CC,A,0,35,463.67,464.02,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",color banding of N4 and 10Y 4/1. 1 to 10 cm thick.,,,,,,551
317-U1352B-55X-1-A,317,U1352,B,55,55-1,X,1,A,0,149,465.9,467.39,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,,,,,552
317-U1352B-55X-2-A,317,U1352,B,55,55-2,X,2,A,0,46,467.4,467.86,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,,,,,553
317-U1352B-55X-2-A,317,U1352,B,55,55-2,X,2,A,46,149,467.86,468.89,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,554
317-U1352B-55X-3-A,317,U1352,B,55,55-3,X,3,A,0,95,468.9,469.85,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,555
317-U1352B-55X-CC-A,317,U1352,B,55,55-CC,X,CC,A,0,20,469.84,470.04,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,556
317-U1352B-56X-1-A,317,U1352,B,56,56-1,X,1,A,0,150,475.5,477,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,557
317-U1352B-56X-1-A,317,U1352,B,56,56-1,X,1,A,58,150,476.08,477,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,558
317-U1352B-56X-2-A,317,U1352,B,56,56-2,X,2,A,0,116,477,478.16,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,559
317-U1352B-56X-2-A,317,U1352,B,56,56-2,X,2,A,116,150,478.16,478.5,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,,,,,560
317-U1352B-56X-3-A,317,U1352,B,56,56-3,X,3,A,0,141,478.5,479.91,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,,,,,561
317-U1352B-56X-4-A,317,U1352,B,56,56-4,X,4,A,0,150,480,481.5,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,,,,,562
317-U1352B-56X-5-A,317,U1352,B,56,56-5,X,5,A,0,75,481.5,482.25,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,,,,,563
317-U1352B-56X-5-A,317,U1352,B,56,56-5,X,5,A,75,150,482.25,483,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,564
317-U1352B-56X-6-A,317,U1352,B,56,56-6,X,6,A,0,96,483,483.96,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,565
317-U1352B-56X-6-A,317,U1352,B,56,56-6,X,6,A,96,104,483.96,484.04,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,566
317-U1352B-56X-7-A,317,U1352,B,56,56-7,X,7,A,0,4,484.1,484.14,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,567
317-U1352B-56X-7-A,317,U1352,B,56,56-7,X,7,A,4,74,484.14,484.84,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,568
317-U1352B-56X-CC-A,317,U1352,B,56,56-CC,X,CC,A,0,75,484.83,485.58,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,569
317-U1352B-57X-1-A,317,U1352,B,57,57-1,X,1,A,0,149,485.1,486.59,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,570
317-U1352B-57X-2-A,317,U1352,B,57,57-2,X,2,A,0,150,486.6,488.1,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,571
317-U1352B-57X-3-A,317,U1352,B,57,57-3,X,3,A,0,109,488.1,489.19,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,572
317-U1352B-57X-3-A,317,U1352,B,57,57-3,X,3,A,109,149,489.19,489.59,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,,,,,573
317-U1352B-57X-4-A,317,U1352,B,57,57-4,X,4,A,0,149,489.6,491.09,,Marl [Leg210],,Marl,,indurated,,,Leg 210,vf sandy marl,,,,,,574
317-U1352B-57X-5-A,317,U1352,B,57,57-5,X,5,A,0,64,491.1,491.74,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,,,,,575
317-U1352B-57X-CC-A,317,U1352,B,57,57-CC,X,CC,A,0,29,491.74,492.03,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,,,,,576
317-U1352B-58X-1-A,317,U1352,B,58,58-1,X,1,A,0,21,494.7,494.91,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,577
317-U1352B-58X-2-A,317,U1352,B,58,58-2,X,2,A,0,150,494.92,496.42,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,578
317-U1352B-58X-3-A,317,U1352,B,58,58-3,X,3,A,0,150,496.42,497.92,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,579
317-U1352B-58X-4-A,317,U1352,B,58,58-4,X,4,A,0,141,497.92,499.33,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,580
317-U1352B-58X-5-A,317,U1352,B,58,58-5,X,5,A,0,149,499.42,500.91,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,581
317-U1352B-58X-6-A,317,U1352,B,58,58-6,X,6,A,0,150,500.92,502.42,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,582
317-U1352B-58X-7-A,317,U1352,B,58,58-7,X,7,A,0,100,502.42,503.42,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,583
317-U1352B-58X-8-A,317,U1352,B,58,58-8,X,8,A,0,73,503.42,504.15,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,584
317-U1352B-58X-CC-A,317,U1352,B,58,58-CC,X,CC,A,0,47,504.14,504.61,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,,,,,585
317-U1352B-59X-1-A,317,U1352,B,59,59-1,X,1,A,0,149,504.3,505.79,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,586
317-U1352B-59X-2-A,317,U1352,B,59,59-2,X,2,A,0,110,505.8,506.9,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,587
317-U1352B-59X-2-A,317,U1352,B,59,59-2,X,2,A,110,117,506.9,506.97,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,588
317-U1352B-59X-2-A,317,U1352,B,59,59-2,X,2,A,117,129,506.97,507.09,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,589
317-U1352B-59X-CC-A,317,U1352,B,59,59-CC,X,CC,A,0,10,507.09,507.19,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,590
317-U1352B-59X-CC-A,317,U1352,B,59,59-CC,X,CC,A,10,33,507.19,507.42,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,591
317-U1352B-60X-1-A,317,U1352,B,60,60-1,X,1,A,0,23,513.9,514.13,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,592
317-U1352B-60X-1-A,317,U1352,B,60,60-1,X,1,A,23,71,514.13,514.61,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,,,,,593
317-U1352B-60X-CC-A,317,U1352,B,60,60-CC,X,CC,A,0,32,514.61,514.93,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,,,,,594
317-U1352B-61X-1-A,317,U1352,B,61,61-1,X,1,A,0,70,523.5,524.2,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,595
317-U1352B-61X-2-A,317,U1352,B,61,61-2,X,2,A,0,50,524.5,525,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,596
317-U1352B-61X-2-A,317,U1352,B,61,61-2,X,2,A,50,78,525,525.28,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,,,,,597
317-U1352B-61X-CC-A,317,U1352,B,61,61-CC,X,CC,A,0,28,525.34,525.62,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,598
317-U1352B-61X-CC-A,317,U1352,B,61,61-CC,X,CC,A,28,33,525.62,525.67,,Sandy Mud [S54-Leg183],,Sandy Mud,,indurated,,,"Shepard, 1954 - Leg 183 revision",,,,,,,599
317-U1352B-62X-1-A,317,U1352,B,62,62-1,X,1,A,0,150,533.1,534.6,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,600
317-U1352B-62X-2-A,317,U1352,B,62,62-2,X,2,A,0,150,534.6,536.1,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,601
317-U1352B-62X-3-A,317,U1352,B,62,62-3,X,3,A,0,150,536.1,537.6,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,602
317-U1352B-62X-4-A,317,U1352,B,62,62-4,X,4,A,0,150,537.6,539.1,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,603
317-U1352B-62X-5-A,317,U1352,B,62,62-5,X,5,A,0,150,539.1,540.6,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,604
317-U1352B-62X-6-A,317,U1352,B,62,62-6,X,6,A,0,100,540.6,541.6,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,605
317-U1352B-62X-7-A,317,U1352,B,62,62-7,X,7,A,0,99,541.6,542.59,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,606
317-U1352B-62X-CC-A,317,U1352,B,62,62-CC,X,CC,A,0,33,542.58,542.91,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,,,,,607
317-U1352B-63X-1-A,317,U1352,B,63,63-1,X,1,A,0,149,542.7,544.19,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35, 74-80, 119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63, 80-83, 93-100, 120-121 cm; Sect. 4: 32-34, 59-60, 69-72, 111-116, 122-130, 138-142,146 cm; Sect. 5: 35-40, 56-57, 70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,,,,,608
317-U1352B-63X-2-A,317,U1352,B,63,63-2,X,2,A,0,150,544.2,545.7,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,,,,,609
317-U1352B-63X-3-A,317,U1352,B,63,63-3,X,3,A,0,140,545.7,547.1,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,,,,,610
317-U1352B-63X-4-A,317,U1352,B,63,63-4,X,4,A,0,150,547.2,548.7,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,,,,,611
317-U1352B-63X-5-A,317,U1352,B,63,63-5,X,5,A,0,150,548.7,550.2,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,,,,,612
317-U1352B-63X-6-A,317,U1352,B,63,63-6,X,6,A,0,140,550.2,551.6,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,,,,,613
317-U1352B-63X-7-A,317,U1352,B,63,63-7,X,7,A,0,55,551.6,552.15,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,,,,,614
317-U1352B-63X-CC-A,317,U1352,B,63,63-CC,X,CC,A,0,41,552.15,552.56,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,,,,,615
317-U1352B-64X-1-A,317,U1352,B,64,64-1,X,1,A,0,120,552.2,553.4,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision","Dark greenish gray, micaceous homogeneous v.f. - f. sandy mud, with scattered rare shell fragments.  ",,,,,,616
317-U1352B-64X-1-A,317,U1352,B,64,64-1,X,1,A,120,150,553.4,553.7,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Micaceous, homogeneous mud with a few % of v.f. sand, with rare shell fragments scattered.",,,,,,617
317-U1352B-64X-2-A,317,U1352,B,64,64-2,X,2,A,0,150,553.7,555.2,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Micaceous, homogeneous mud with a few % of v.f. sand, with rare shell fragments scattered.",,,,,,618
317-U1352B-64X-3-A,317,U1352,B,64,64-3,X,3,A,0,132,555.2,556.52,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Micaceous, homogeneous mud with rare shell fragments scattered.",,,,,,619
317-U1352B-64X-3-A,317,U1352,B,64,64-3,X,3,A,132,147,556.52,556.67,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision","Micaceous, homogeneous v.f. - f. (mostly f.) sandy mud.  ",,,,,,620
317-U1352B-64X-4-A,317,U1352,B,64,64-4,X,4,A,0,58,556.7,557.28,,Marl [Leg210],,Marl,,,,,Leg 210,Olive gray homogeneous v.f. - f. sandy marl. ,,,,,,621
317-U1352B-64X-4-A,317,U1352,B,64,64-4,X,4,A,59,59,557.29,557.29,,Marl [Leg210],,Marl,,,,,Leg 210,muddy f. sand.  (f. sandy Marl by smear slide from Section 4).  ,,,,,,622
317-U1352B-64X-CC-A,317,U1352,B,64,64-CC,X,CC,A,0,39,557.28,557.67,,Marl [Leg210],,Marl,,,,,Leg 210,Olive gray homogeneous v.f. - f. sandy marl.  Including some calcareous concretions.,,,,,,623
317-U1352B-65X-1-A,317,U1352,B,65,65-1,X,1,A,0,54,561.8,562.34,,Marl [Leg210],,Marl,,soft,,,Leg 210,moderately sorted very fine to fine (mostly fine) sandy marl. Includes numerous cemented blocks of marlstone up to 8 cm diameter.,,,,,,624
317-U1352B-65X-CC-A,317,U1352,B,65,65-CC,X,CC,A,0,31,562.35,562.66,,Marl [Leg210],,Marl,,soft,,,Leg 210,moderately sorted very fine to fine (mostly fine) sandy marl. Includes numerous cemented blocks of marlstone up to 8 cm diameter.,,,,,,625
317-U1352B-66X-1-A,317,U1352,B,66,66-1,X,1,A,0,100,571.4,572.4,,Marl [Leg210],,Marl,,soft,,,Leg 210,moderately sorted very fine to fine (mostly fine) sandy marl. Includes numerous cemented blocks of marlstone up to 5 cm diameter.,,,,,,626
317-U1352B-66X-CC-A,317,U1352,B,66,66-CC,X,CC,A,0,24,572.4,572.64,,Marl [Leg210],,Marl,,soft,,,Leg 210,moderately sorted very fine to fine (mostly fine) sandy marl. Includes numerous cemented blocks of marlstone up to 5 cm diameter.,,,,,,627
317-U1352B-67X-1-A,317,U1352,B,67,67-1,X,1,A,0,60,572.7,573.3,,Marl [Leg210],,Marl,,,,,Leg 210,Moderately sorted very fine to fine (mostly fine) sandy marl. Numerous cemented concretions throughout up to 5 cm diameter.,,,,,,628
317-U1352B-67X-CC-A,317,U1352,B,67,67-CC,X,CC,A,0,29,573.33,573.62,,Marl [Leg210],,Marl,,,,,Leg 210,Moderately sorted very fine to fine (mostly fine) sandy marl. Numerous cemented concretions throughout up to 5 cm diameter.,,,,,,629
317-U1352B-68X-1-A,317,U1352,B,68,68-1,X,1,A,0,115,581.1,582.25,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision","Homogeneous micaceous calcareous homogeneous v.f. - f. mud, with scattered rare shell fragments.  f. sand filled burrows (6 mm in diameter) occurred at 112-113 cm.",,,,,,630
317-U1352B-68X-2-A,317,U1352,B,68,68-2,X,2,A,0,70,582.6,583.3,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision","Homogeneous micaceous calcareous homogeneous v.f. - f. mud, with scattered rare shell fragments. ",,,,,,631
317-U1352B-68X-2-A,317,U1352,B,68,68-2,X,2,A,70,95,583.3,583.55,,Marl [Leg210],,Marl,,,,,Leg 210,Micaceous v.f. - f. sandy marl with rare shell fragments.,,,,,,632
317-U1352B-68X-CC-A,317,U1352,B,68,68-CC,X,CC,A,0,35,583.56,583.91,,Marl [Leg210],,Marl,,,,,Leg 210,Micaceous v.f. sandy marl. Highly disturbed and sheared by coring.  ,,,,,,633
317-U1352B-69X-CC-A,317,U1352,B,69,69-CC,X,CC,A,0,45,590.7,591.15,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision","Muddy v.f. - v. sand. Highly disturbed by drilling; soupy in upper part, sheared in bottom. ",,,,,,634
317-U1352B-70X-1-A,317,U1352,B,70,70-1,X,1,A,0,86,600.3,601.16,,Marl [Leg210],,Marl,,,,,Leg 210,Olive light gray v.f - f. sandy marl with rare shell fragments.  ,,,,,,635
317-U1352B-70X-CC-A,317,U1352,B,70,70-CC,X,CC,A,0,28,601.19,601.47,,Marl [Leg210],,Marl,,,,,Leg 210,Olive light gray v.f - f. sandy marl with rare shell fragments.  ,,,,,,636
317-U1352B-71X-1-A,317,U1352,B,71,71-1,X,1,A,0,149,609.9,611.39,,Marl [Leg210],,Marl,,soft,,,Leg 210,moderately well sorted very fine to fine sandy marl,,,,,,637
317-U1352B-71X-2-A,317,U1352,B,71,71-2,X,2,A,0,139,611.4,612.79,,Marl [Leg210],,Marl,,soft,,,Leg 210,"moderately well sorted very fine to fine sandy marl
",,,,,,638
317-U1352B-71X-3-A,317,U1352,B,71,71-3,X,3,A,0,110,612.9,614,,Marl [Leg210],,Marl,,soft,,,Leg 210,"moderately well sorted very fine to fine sandy marl
",,,,,,639
317-U1352B-71X-4-A,317,U1352,B,71,71-4,X,4,A,0,20,614,614.2,,Muddy Sand [S54-Leg183],,Muddy Sand,,soft,,,"Shepard, 1954 - Leg 183 revision",well sorted very fine to fine calcareous muddy sand ,,,,,,640
317-U1352B-71X-4-A,317,U1352,B,71,71-4,X,4,A,20,57,614.2,614.57,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",mud with a  few percent very fine micaceous sand,,,,,,641
317-U1352B-71X-CC-A,317,U1352,B,71,71-CC,X,CC,A,0,32,614.56,614.88,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",mud with a  few percent very fine micaceous sand,,,,,,642
317-U1352B-72X-1-A,317,U1352,B,72,72-1,X,1,A,0,148,619.5,620.98,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark gray to dark greenish gray (N4 to 10GY 4/1) homogeneous mud.  Contains minor amounts of vf micaceous well-sorted sand, becoming more micaceous in lowermost sections.",,,,,,643
317-U1352B-72X-2-A,317,U1352,B,72,72-2,X,2,A,0,149,620.97,622.46,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark gray to dark greenish gray (N4 to 10GY 4/1) homogeneous mud.  Contains minor amounts of vf micaceous well-sorted sand, becoming more micaceous in lowermost sections.",,,,,,644
317-U1352B-72X-3-A,317,U1352,B,72,72-3,X,3,A,0,149,622.47,623.96,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark gray to dark greenish gray (N4 to 10GY 4/1) homogeneous mud.  Contains minor amounts of vf micaceous well-sorted sand, becoming more micaceous in lowermost sections.",,,,,,645
317-U1352B-72X-4-A,317,U1352,B,72,72-4,X,4,A,0,149,623.97,625.46,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark gray to dark greenish gray (N4 to 10GY 4/1) homogeneous mud.  Contains minor amounts of vf micaceous well-sorted sand, becoming more micaceous in lowermost sections.",,,,,,646
317-U1352B-72X-5-A,317,U1352,B,72,72-5,X,5,A,0,79,625.47,626.26,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark gray to dark greenish gray (N4 to 10GY 4/1) homogeneous mud.  Contains minor amounts of vf micaceous well-sorted sand, becoming more micaceous in lowermost sections.",,,,,,647
317-U1352B-72X-CC-A,317,U1352,B,72,72-CC,X,CC,A,0,26,626.26,626.52,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark gray to dark greenish gray (N4 to 10GY 4/1) homogeneous mud.  Contains minor amounts of vf micaceous well-sorted sand, becoming more micaceous in lowermost sections.",,,,,,648
