Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary geometry+definition [read only],Bottom contact or boundary attitude,Layer or bedding thickness,Lithology lithification,Lithology max. grain size class,Lithology max. grain size rank [read only],Grading,Sorting,Upper boundary ave. grain size class,Lowerr boundary ave. grain size class,General interval comment,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Primary trace fossils,Secondary trace fossils,Minor trace fossils,Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,DOMINANT clast roundness,Clast comments,Matrix comments,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
362-U1480F-93X-1-A,71,93,757.41,757.63,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),,,,,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 75 and 79 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,93,X,1,A,,,,708
362-U1480F-93X-2-A,0,27.5,757.83,758.105,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/10GY (very dark greenish gray),planar,gradational,planar gradational,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt bed at 10.5, 12, 21 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,foraminifer,Tr,,,,,,,,,362,U1480,F,93,X,2,A,,,,709
362-U1480F-93X-2-A,27.5,64,758.105,758.47,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 34.5, 36, 37.5, 45, 48, 51.5, 56, 57.5 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,foraminifer,Tr,,,,,,,,,362,U1480,F,93,X,2,A,,,,710
362-U1480F-93X-2-A,64,71.5,758.47,758.545,IIB,,fine sand,with silt,fine sand,fine sand with silt,fine sand with silt,,gley 1 4/n (dark gray),,,,,,partially lithified,fine sand,4,non-graded,moderate,,,,cross-lamination,absent,1,,,,,,plant fragment,R,,,,,,,,,362,U1480,F,93,X,2,A,,,,711
362-U1480F-93X-CC-A,0,8,758.55,758.63,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 4, 7 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,foraminifer,Tr,,,,,,,,,362,U1480,F,93,X,CC,A,,,,712
362-U1480F-93X-CC-A,8,21,758.63,758.76,IIB,,fine sand,with silt,fine sand,fine sand with silt,fine sand with silt,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4,non-graded,moderate,,,,planar lamination,absent,1,,,,,,plant fragment,R,,,,,,,,,362,U1480,F,93,X,CC,A,,,,713
362-U1480F-93X-CC-A,21,27,758.76,758.82,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 23, 26, 27 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,foraminifer,Tr,,,,,,,,,362,U1480,F,93,X,CC,A,,,,714
362-U1480F-93X-CC-A,27,31,758.82,758.86,IIB,,fine sand,with silt,fine sand,fine sand with silt,fine sand with silt,,gley 1 4/n (dark gray),,,,,,partially lithified,fine sand,4,non-graded,moderate,,,,planar lamination,absent,1,,,,,,plant fragment,R,,,,,,,,,362,U1480,F,93,X,CC,A,,,,715
362-U1480F-94X-1-A,0,18,766.4,766.58,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,,,,,,,,mixed up material with drilling mud,,,,,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A,,,,716
362-U1480F-94X-1-A,18,32,766.58,766.72,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/10GY (very dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 24, 27 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A,,,,717
362-U1480F-94X-1-A,32,60,766.72,767,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,Normally graded silt to clay beds.,planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A,,,,718
362-U1480F-94X-1-A,60,71,767,767.11,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/10GY (very dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 66, 67, 70 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A,,,,719
362-U1480F-94X-1-A,71,73,767.11,767.13,IIB,,clay,,clay,clay,clay,,GLEY 1 2.5/10GY (greenish black),planar,sharp,planar sharp,horizontal,,partially lithified,clay,1,non-graded,well,,,,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A,,,,720
362-U1480F-94X-1-A,73,79,767.13,767.19,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,Normally graded silt to clay beds.,planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A,,,,721
362-U1480F-94X-1-A,79,84,767.19,767.24,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/10GY (very dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,Normally graded silt to clay beds.,planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A,,,,722
362-U1480F-94X-1-A,84,104,767.24,767.44,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 89, 98 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A,,,,723
362-U1480F-94X-1-A,104,107,767.44,767.47,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/10GY (very dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,Normally graded silt to clay beds.,planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A,,,,724
362-U1480F-94X-1-A,107,150,767.47,767.9,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 110, 123, 126, 136, 143 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A,,,,725
362-U1480F-94X-2-A,0,117,767.9,769.07,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/10GY (very dark greenish gray),,,,,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 18, 57, 68, 86, 97 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,2,A,,,,726
362-U1480F-94X-3-A,0,87,769.21,770.08,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),,,,,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 2, 13, 26, 37, 45, 49 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,3,A,,,,727
362-U1480F-94X-4-A,0,39.5,770.08,770.475,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 2, 18, 25, 38 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,4,A,,,,728
362-U1480F-94X-4-A,39.5,44.5,770.475,770.525,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 3/n (very dark gray),irregular,sharp,irregular sharp,horizontal,,partially lithified,fine sand,4,normal grading,moderate,silt,fine sand,,planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,94,X,4,A,,,,729
362-U1480F-94X-4-A,44.5,47,770.525,770.55,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,Normally graded silt to clay beds.,planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,4,A,,,,730
362-U1480F-94X-4-A,47,50,770.55,770.58,IIB,,clay,,clay,clay,clay,,GLEY 1 2.5/10GY (greenish black),planar,sharp,planar sharp,horizontal,,partially lithified,clay,1,non-graded,well,,,,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,94,X,4,A,,,,731
362-U1480F-94X-4-A,50,67,770.58,770.75,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 61, 67 cm. Other silt are lamina.",planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,4,A,,,,732
362-U1480F-94X-4-A,67,101,770.75,771.09,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,well,,,Isolated disseminated well sorted silt thin lamina,planar lamination,sparse,2,,,,,,,,,,,,,,,,362,U1480,F,94,X,4,A,,,,733
362-U1480F-94X-CC-A,0,35,771.09,771.44,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,well,,,Isolated disseminated well sorted silt thin lamina,planar lamination,sparse,2,,,,,,,,,,,,,,,,362,U1480,F,94,X,CC,A,,,,734
362-U1480F-95X-1-A,0,7,776.1,776.17,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,unlithified,,,,,,,mixed up material with drilling mud,,,,,,,,,,,,,,,,,,,362,U1480,F,95,X,1,A,,,,735
362-U1480F-95X-1-A,7,25,776.17,776.35,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/5G (very dark greenish green),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,clay,silt,"1-2 cm, normally-graded, cross and parallel laminated silty beds @ 15 cm, 45 cm, 97 cm, 118 cm.",planar lamination,heavy,4,Phycosiphon,Planolites,,,,,,,,,,,,,,362,U1480,F,95,X,1,A,,,,736
362-U1480F-95X-1-A,25,28,776.35,776.38,IIB,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed,unlithified,very fine sand,3,non-graded,well,,,"thin normally-graded, parallel and convolute laminated silty beds",planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,95,X,1,A,,,,737
362-U1480F-95X-1-A,28,119,776.38,777.29,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/5G (very dark greenish green),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,clay,silt,"1-2 cm, normally-graded, cross and parallel laminated silty beds @ 15 cm, 45 cm, 97 cm, 118 cm.",planar lamination,heavy,4,Phycosiphon,Planolites,,,,,,,,,,,,,,362,U1480,F,95,X,1,A,,,,738
362-U1480F-95X-CC-A,0,7,777.49,777.56,IIB,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,very fine sand,3,non-graded,moderate,,,"thin normally-graded, parallel and cross laminated silty beds.",planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,95,X,CC,A,,,,739
362-U1480F-95X-CC-A,7,15,777.56,777.64,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,clay,silt,"1-2 cm, normally-graded, cross and parallel laminated silty beds @ 11 cm, 18 cm.",planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,95,X,CC,A,,,,740
362-U1480F-95X-CC-A,15,17,777.64,777.66,IIB,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),curviplanar,sharp,curviplanar sharp,horizontal,very thin bed,partially lithified,fine sand,4,non-graded,moderate,,,,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,95,X,CC,A,,,,741
362-U1480F-95X-CC-A,17,32,777.66,777.81,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,clay,silt,"1-2 cm, normally-graded, cross and parallel laminated silty beds @ 11 cm, 18 cm.",planar lamination,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,95,X,CC,A,,,,742
362-U1480F-96X-1-A,0,18,785.8,785.98,IIC,fine,sandstone,with carbonate allochems,fine sandstone,fine sandstone with carbonate allochems,sandstone with carbonate allochems,,GLEY 1 6/N (gray),,,,,medium bed,lithified,medium sand,5,non-graded,moderate,,,lithified by carbonate cementation,structureless,absent,1,,,,,carbonate concretion,,,,,,,,,,,362,U1480,F,96,X,1,A,,,,743
362-U1480F-96X-1-A,18,24,785.98,786.04,IIC,calcareous,claystone,,calcareous claystone,calcareous claystone,claystone,,GLEY 1 5/10Y (greenish gray),planar,sharp,planar sharp,sub-vertical,thin bed,lithified,clay,1,non-graded,well,,,lithified by carbonate cementation,structureless,absent,1,,,,,carbonate concretion,,,,,,,,,,,362,U1480,F,96,X,1,A,,,,744
362-U1480F-96X-1-A,24,26.5,786.04,786.065,IIC,calcareous,claystone,,calcareous claystone,calcareous claystone,claystone,,GLEY 1 4/N (dark gray),planar,gradational,planar gradational,horizontal,very thin bed,lithified,clay,1,non-graded,well,,,lithified by carbonate cementation,structureless,absent,1,,,,,carbonate concretion,,,,,,,,,,,362,U1480,F,96,X,1,A,,,,745
362-U1480F-96X-1-A,26.5,30,786.065,786.1,IIC,,clay,,clay,clay,clay,,GLEY 1 2.5/N (black),wavy,sharp,wavy sharp,horizontal,very thin bed,partially lithified,clay,1,normal grading,well,,,,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,96,X,1,A,,,,746
362-U1480F-96X-1-A,30,30.5,786.1,786.105,IIC,,clay,,clay,clay,clay,,10YR 4/1 (dark gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,clay,1,non-graded,well,,,clay with nanno fossils,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,96,X,1,A,,,,747
362-U1480F-96X-1-A,30.5,31,786.105,786.11,IIC,,clay,,clay,clay,clay,,GLEY 1 2.5/N (black),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2,non-graded,well,,,,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,96,X,1,A,,,,748
362-U1480F-96X-1-A,31,60.5,786.11,786.405,IIC,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,medium bed,lithified,medium sand,5,non-graded,poor,,,,structureless,absent,1,,,,,,plant fragment,C,,,,,,,,,362,U1480,F,96,X,1,A,,,,749
362-U1480F-96X-2-A,0,2,786.72,786.74,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,very fine sand,3,non-graded,well,,,"very thin normally-graded, parallel laminated silty beds",planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,96,X,2,A,,,,750
362-U1480F-96X-2-A,2,15,786.74,786.87,IIC,,clay,,clay,clay,clay,,GLEY 1 2.5/N (black),planar,gradational,planar gradational,horizontal,thin bed,partially lithified,clay,1,non-graded,well,,,,structureless,slight,3,Nereites,,,,,,,,,,,,,,,362,U1480,F,96,X,2,A,,,,751
362-U1480F-96X-2-A,15,23.5,786.87,786.955,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,silt,2,normal grading,well,clay,silt,"very thin normally-graded, parallel and convoluted laminated silty beds",planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,96,X,2,A,,,,752
362-U1480F-96X-2-A,23.5,45,786.955,787.17,IIC,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed,unlithified,medium sand,5,normal grading,moderate,clay,fine sand,"very thin normally-graded, parallel and cross laminated silty beds.",planar lamination,absent,1,,,,,,plant fragment,R,,,,,,,,,362,U1480,F,96,X,2,A,,,,753
362-U1480F-96X-2-A,45,48,787.17,787.2,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,silt,2,normal grading,moderate,clay,silt,"very thin normally-graded, parallel and cross laminated silty beds.",planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,96,X,2,A,,,,754
362-U1480F-96X-2-A,48,55,787.2,787.27,IIC,,clay,,clay,clay,clay,,GLEY 1 3/N (very dark gray),curviplanar,sharp,curviplanar sharp,horizontal,thick bed,partially lithified,clay,1,non-graded,well,,,,structureless,moderate,4,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,96,X,2,A,,,,755
