verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Gyroidinoides complanata,benthic_forams,Gyroidinoides,Gyroidinoides complanata,complanata,
Globigerinatheka micra,planktic_forams,Globigerinatheka,Globigerinatheka micra,micra,
Uvigerina semitrigona,benthic_forams,Uvigerina,Uvigerina semitrigona,semitrigona,
Thalassiosira nativa,diatoms,Thalassiosira,Thalassiosira nativa,nativa,
Cylindralithus echinus (q),nannofossils,Cylindralithus,Cylindralithus echinus,echinus,
Rossiella tatsunokuchiensis,diatoms,Rossiella,Rossiella tatsunokuchiensis,tatsunokuchiensis,
Calocyclas disparidens,radiolarians,Calocyclas,Calocyclas disparidens,disparidens,
Stephanodiscus binderianus,diatoms,Stephanodiscus,Stephanodiscus binderianus,binderianus,
Umbellosphaera sp.,nannofossils,Umbellosphaera,Umbellosphaera sp.,sp.,
Eusyringium lagena (q),radiolarians,Eusyringium,Eusyringium lagena,lagena,
Dictyosphaeridium deflandrei,dinoflagellates,Dictyosphaeridium,Dictyosphaeridium deflandrei,deflandrei,
Eoglobigerina eobulloides,planktic_forams,Eoglobigerina,Eoglobigerina eobulloides,eobulloides,
Globigerina incompta,planktic_forams,Globigerina,Globigerina incompta,incompta,
Nonion havaenses,benthic_forams,Nonion,Nonion havaenses,havaenses,
Racemiguembelina fructicosa,planktic_forams,Racemiguembelina,Racemiguembelina fructicosa,fructicosa,
Uvigerina inclis,benthic_forams,Uvigerina,Uvigerina inclis,inclis,
Foveosporites canalis,pollen,Foveosporites,Foveosporites canalis,canalis,
Licmorphora sp.,diatoms,Licmorphora,Licmorphora sp.,sp.,
Lithocampe sp.,radiolarians,Lithocampe,Lithocampe sp.,sp.,
Lithomelissa sp.,radiolarians,Lithomelissa,Lithomelissa sp.,sp.,
Pyrgo respertilio (q),benthic_forams,Pyrgo,Pyrgo respertilio,respertilio,
Cibicidoides sulzensis,benthic_forams,Cibicidoides,Cibicidoides sulzensis,sulzensis,
Dictyocha aspera aspera (q),silicoflagellates,Dictyocha,Dictyocha aspera aspera,aspera,aspera
Polylepidina antillea,benthic_forams,Polylepidina,Polylepidina antillea,antillea,
Reticulofenestra onusta,nannofossils,Reticulofenestra,Reticulofenestra onusta,onusta,
Anthocorys akitaensis,radiolarians,Anthocorys,Anthocorys akitaensis,akitaensis,
Globigerina planocompressa,planktic_forams,Globigerina,Globigerina planocompressa,planocompressa,
Morozovella lensiformis,planktic_forams,Morozovella,Morozovella lensiformis,lensiformis,
Cymbella ventricosa,diatoms,Cymbella,Cymbella ventricosa,ventricosa,
Scyphosphaera sp. (q),nannofossils,Scyphosphaera,Scyphosphaera sp.,sp.,
Actinoptychus stella,diatoms,Actinoptychus,Actinoptychus stella,stella,
Cannopilus heptacanthus heptacanthus,silicoflagellates,Cannopilus,Cannopilus heptacanthus heptacanthus,heptacanthus,heptacanthus
Dendrospyris inferispina,radiolarians,Dendrospyris,Dendrospyris inferispina,inferispina,
Nitzschia pseudokerguelensis,diatoms,Nitzschia,Nitzschia pseudokerguelensis,pseudokerguelensis,
Distephanus longispinus,silicoflagellates,Distephanus,Distephanus longispinus,longispinus,
Avicennia sp.,pollen,Avicennia,Avicennia sp.,sp.,
Ceratolithus atlanticus,nannofossils,Ceratolithus,Ceratolithus atlanticus,atlanticus,
Globigerina eocaena (q),planktic_forams,Globigerina,Globigerina eocaena,eocaena,
Platycystidia (q),dinoflagellates,Platycystidia,Platycystidia,,
Discoaster sublodoensis,nannofossils,Discoaster,Discoaster sublodoensis,sublodoensis,
Discoaster tanii (q),nannofossils,Discoaster,Discoaster tanii,tanii,
Actinocyclus neogradensis (q),diatoms,Actinocyclus,Actinocyclus neogradensis,neogradensis,
Globigerinita glutinata s.l.,planktic_forams,Globigerinita,Globigerinita glutinata s.l.,glutinata,s.l.
Vulvulina pennatula,benthic_forams,Vulvulina,Vulvulina pennatula,pennatula,
Striatites sp.,pollen,Striatites,Striatites sp.,sp.,
Eggerella advena,benthic_forams,Eggerella,Eggerella advena,advena,
Hayaster perplexus (q),nannofossils,Hayaster,Hayaster perplexus,perplexus,
Frondicularia inaequalis,benthic_forams,Frondicularia,Frondicularia inaequalis,inaequalis,
Thalassiosira borealis,diatoms,Thalassiosira,Thalassiosira borealis,borealis,
Corbisema flexuosa (q),silicoflagellates,Corbisema,Corbisema flexuosa,flexuosa,
Cordia sp.,pollen,Cordia,Cordia sp.,sp.,
Gavelinella rubiginosa,benthic_forams,Gavelinella,Gavelinella rubiginosa,rubiginosa,
Stilostomella caribaea,benthic_forams,Stilostomella,Stilostomella caribaea,caribaea,
Pontosphaera discopora (q),nannofossils,Pontosphaera,Pontosphaera discopora,discopora,
Stilostomella aculeata,benthic_forams,Stilostomella,Stilostomella aculeata,aculeata,
Cyclolithella kingii,nannofossils,Cyclolithella,Cyclolithella kingii,kingii,
Distephanus longispinus (q),silicoflagellates,Distephanus,Distephanus longispinus,longispinus,
Impletosphaeridium sp.,dinoflagellates,Impletosphaeridium,Impletosphaeridium sp.,sp.,
Discoaster barbadiensis (q),nannofossils,Discoaster,Discoaster barbadiensis,barbadiensis,
Heliodiscus sp. (q),radiolarians,Heliodiscus,Heliodiscus sp.,sp.,
Liriospyris circus,radiolarians,Liriospyris,Liriospyris circus,circus,
Stephanopyxis sp.,diatoms,Stephanopyxis,Stephanopyxis sp.,sp.,
Circodiscus ellipticus,radiolarians,Circodiscus,Circodiscus ellipticus,ellipticus,
Dentalina communis (q),benthic_forams,Dentalina,Dentalina communis,communis,
Lychnocanium bipes,radiolarians,Lychnocanium,Lychnocanium bipes,bipes,
Tetralithus murus (q),nannofossils,Tetralithus,Tetralithus murus,murus,
Globorotalia lehneri (q),planktic_forams,Globorotalia,Globorotalia lehneri,lehneri,
Ehrenbergina amina (q),benthic_forams,Ehrenbergina,Ehrenbergina amina,amina,
Cassidulina reflexa,benthic_forams,Cassidulina,Cassidulina reflexa,reflexa,
Dictyocha aculeata,silicoflagellates,Dictyocha,Dictyocha aculeata,aculeata,
Hystrichokolpoma cinctum,dinoflagellates,Hystrichokolpoma,Hystrichokolpoma cinctum,cinctum,
Fasciculithus involutus (q),nannofossils,Fasciculithus,Fasciculithus involutus,involutus,
Stichomitra campi (q),radiolarians,Stichomitra,Stichomitra campi,campi,
Rhaphoneis nitida,diatoms,Rhaphoneis,Rhaphoneis nitida,nitida,
Ellipsolithus macellus,nannofossils,Ellipsolithus,Ellipsolithus macellus,macellus,
Liradiscus bipolaris (q),diatoms,Liradiscus,Liradiscus bipolaris,bipolaris,
Ellipsonodosaria decurta (q),benthic_forams,Ellipsonodosaria,Ellipsonodosaria decurta,decurta,
Ammonia perlucida,benthic_forams,Ammonia,Ammonia perlucida,perlucida,
Podocarpidites ellipticus,pollen,Podocarpidites,Podocarpidites ellipticus,ellipticus,
Martinitiella variabilis,benthic_forams,Martinitiella,Martinitiella variabilis,variabilis,
Spongocore puella,radiolarians,Spongocore,Spongocore puella,puella,
Epistominella umboniformis,benthic_forams,Epistominella,Epistominella umboniformis,umboniformis,
Cyclotella servant-vildary,diatoms,Cyclotella,Cyclotella servant-vildary,servant-vildary,
Uvigerina rutila,benthic_forams,Uvigerina,Uvigerina rutila,rutila,
Buxus sp.,pollen,Buxus,Buxus sp.,sp.,
Cyclolithella bramlettei,nannofossils,Cyclolithella,Cyclolithella bramlettei,bramlettei,
Zygocircus capulosus (q),radiolarians,Zygocircus,Zygocircus capulosus,capulosus,
Spongocore sp.,radiolarians,Spongocore,Spongocore sp.,sp.,
Kozloviella sp.,diatoms,Kozloviella,Kozloviella sp.,sp.,
Tetracorethra tetracorethra,radiolarians,Tetracorethra,Tetracorethra tetracorethra,tetracorethra,
Globorotalia menardii (q),planktic_forams,Globorotalia,Globorotalia menardii,menardii,
Hermesinella transversa,ebridians,Hermesinella,Hermesinella transversa,transversa,
Bolivina aenariensis,benthic_forams,Bolivina,Bolivina aenariensis,aenariensis,
Seabrookia earlandi,benthic_forams,Seabrookia,Seabrookia earlandi,earlandi,
Actinoptychus vulgaris,diatoms,Actinoptychus,Actinoptychus vulgaris,vulgaris,
Marginulina glabra,benthic_forams,Marginulina,Marginulina glabra,glabra,
Heterostegina suborbicularis,benthic_forams,Heterostegina,Heterostegina suborbicularis,suborbicularis,
Lipmanella sp. (q),radiolarians,Lipmanella,Lipmanella sp.,sp.,
Deflandrea phosphoritica,dinoflagellates,Deflandrea,Deflandrea phosphoritica,phosphoritica,
Globigerinoides pseudosellii,planktic_forams,Globigerinoides,Globigerinoides pseudosellii,pseudosellii,
Trifarina exima,benthic_forams,Trifarina,Trifarina exima,exima,
Cibicidoides dayi (q),benthic_forams,Cibicidoides,Cibicidoides dayi,dayi,
Globorotalia formosa,planktic_forams,Globorotalia,Globorotalia formosa,formosa,
Actinoptychus heliopleta,diatoms,Actinoptychus,Actinoptychus heliopleta,heliopleta,
Manivitella pemmatoidea,nannofossils,Manivitella,Manivitella pemmatoidea,pemmatoidea,
Dentalina subsoluta,benthic_forams,Dentalina,Dentalina subsoluta,subsoluta,
Uvigerina bortotora,benthic_forams,Uvigerina,Uvigerina bortotora,bortotora,
Calocycletta virginis,radiolarians,Calocycletta,Calocycletta virginis,virginis,
Zygrhablithus crassus,nannofossils,Zygrhablithus,Zygrhablithus crassus,crassus,
Astronion astrale,benthic_forams,Astronion,Astronion astrale,astrale,
Peromonolites densus,pollen,Peromonolites,Peromonolites densus,densus,
Citharina rakauroana,benthic_forams,Citharina,Citharina rakauroana,rakauroana,
Cancris auriculatus primitivus,benthic_forams,Cancris,Cancris auriculatus primitivus,auriculatus,primitivus
Distephanus macilentus,silicoflagellates,Distephanus,Distephanus macilentus,macilentus,
Amphymenium splendiarmatum,radiolarians,Amphymenium,Amphymenium splendiarmatum,splendiarmatum,
Discoaster adamanteus (q),nannofossils,Discoaster,Discoaster adamanteus,adamanteus,
Cibicides cocoaensis,benthic_forams,Cibicides,Cibicides cocoaensis,cocoaensis,
Globigerinatheka index tropicalis,planktic_forams,Globigerinatheka,Globigerinatheka index tropicalis,index,tropicalis
Discoaster brouweri tamalis,nannofossils,Discoaster,Discoaster brouweri tamalis,brouweri,tamalis
Dictyocha neonautica neonautica,silicoflagellates,Dictyocha,Dictyocha neonautica neonautica,neonautica,neonautica
Dorcadospyris forcipata,radiolarians,Dorcadospyris,Dorcadospyris forcipata,forcipata,
Stichomitra cathara,radiolarians,Stichomitra,Stichomitra cathara,cathara,
Cannopilus quintus,silicoflagellates,Cannopilus,Cannopilus quintus,quintus,
Podocyrtis triacantha,radiolarians,Podocyrtis,Podocyrtis triacantha,triacantha,
Neochiastozygus imbrei,nannofossils,Neochiastozygus,Neochiastozygus imbrei,imbrei,
Pleurostomella paleocenica (q),benthic_forams,Pleurostomella,Pleurostomella paleocenica,paleocenica,
Dictyocha fallacea,silicoflagellates,Dictyocha,Dictyocha fallacea,fallacea,
Delphineis penelliptica,diatoms,Delphineis,Delphineis penelliptica,penelliptica,
Turborotalia pseudobulloides,planktic_forams,Turborotalia,Turborotalia pseudobulloides,pseudobulloides,
Marginulina subbullata,benthic_forams,Marginulina,Marginulina subbullata,subbullata,
Virginulina exilis,benthic_forams,Virginulina,Virginulina exilis,exilis,
Cyclammina sp.,benthic_forams,Cyclammina,Cyclammina sp.,sp.,
Paralia sulcata,diatoms,Paralia,Paralia sulcata,sulcata,
Globorotalia pertenuis multicamerata,planktic_forams,Globorotalia,Globorotalia pertenuis multicamerata,pertenuis,multicamerata
Dictyocha lingii,silicoflagellates,Dictyocha,Dictyocha lingii,lingii,
Eggerella sp.,benthic_forams,Eggerella,Eggerella sp.,sp.,
Nodosaria calomorpha,benthic_forams,Nodosaria,Nodosaria calomorpha,calomorpha,
Globigerina mederanea,planktic_forams,Globigerina,Globigerina mederanea,mederanea,
Lamprocyrtis hannai,radiolarians,Lamprocyrtis,Lamprocyrtis hannai,hannai,
Naviculopsis navicula (q),silicoflagellates,Naviculopsis,Naviculopsis navicula,navicula,
Macrocypris sp.(q),ostracods,Macrocypris,Macrocypris sp.,sp.,
Zygodiscus spiralis,nannofossils,Zygodiscus,Zygodiscus spiralis,spiralis,
Fabiana sp.,benthic_forams,Fabiana,Fabiana sp.,sp.,
Phorticium pylonium,radiolarians,Phorticium,Phorticium pylonium,pylonium,
Pseudoclavulina sp.,benthic_forams,Pseudoclavulina,Pseudoclavulina sp.,sp.,
Globoquadrina globularis,planktic_forams,Globoquadrina,Globoquadrina globularis,globularis,
Globigerinita dissimilis dissimilis,planktic_forams,Globigerinita,Globigerinita dissimilis dissimilis,dissimilis,dissimilis
Lauderia borealis,diatoms,Lauderia,Lauderia borealis,borealis,
Arkhangelskiella concava,nannofossils,Arkhangelskiella,Arkhangelskiella concava,concava,
Globigerina minutula,planktic_forams,Globigerina,Globigerina minutula,minutula,
Suggrunda californica,benthic_forams,Suggrunda,Suggrunda californica,californica,
Actinoptychus bipunctatus,diatoms,Actinoptychus,Actinoptychus bipunctatus,bipunctatus,
Acarinina uncinata,planktic_forams,Acarinina,Acarinina uncinata,uncinata,
Proteacidites retiformis (q),pollen,Proteacidites,Proteacidites retiformis,retiformis,
Udan undulata,radiolarians,Udan,Udan undulata,undulata,
Spinidinium aperturum,dinoflagellates,Spinidinium,Spinidinium aperturum,aperturum,
Parhabdolithus asper,nannofossils,Parhabdolithus,Parhabdolithus asper,asper,
Hemiaulus polycystinorum mesolepta,diatoms,Hemiaulus,Hemiaulus polycystinorum mesolepta,polycystinorum,mesolepta
Pullenia quinqueloba (q),benthic_forams,Pullenia,Pullenia quinqueloba,quinqueloba,
Pontosphaera discopora,nannofossils,Pontosphaera,Pontosphaera discopora,discopora,
Elphidium excavatum lidoensis,benthic_forams,Elphidium,Elphidium excavatum lidoensis,excavatum,lidoensis
Pinnularia lata,diatoms,Pinnularia,Pinnularia lata,lata,
Nitzschia panduriformis,diatoms,Nitzschia,Nitzschia panduriformis,panduriformis,
Globigerina triloculinoides (q),planktic_forams,Globigerina,Globigerina triloculinoides,triloculinoides,
Spiniferites sp.,dinoflagellates,Spiniferites,Spiniferites sp.,sp.,
Campylodiscus clypeus,diatoms,Campylodiscus,Campylodiscus clypeus,clypeus,
Angulogerina kokozuraensis,benthic_forams,Angulogerina,Angulogerina kokozuraensis,kokozuraensis,
Gyroidinoides peramplus,benthic_forams,Gyroidinoides,Gyroidinoides peramplus,peramplus,
Rouxia naviculoides,diatoms,Rouxia,Rouxia naviculoides,naviculoides,
Globigerinelloides asper,planktic_forams,Globigerinelloides,Globigerinelloides asper,asper,
Bulimina jarvisi (q),benthic_forams,Bulimina,Bulimina jarvisi,jarvisi,
Globigerina woodi,planktic_forams,Globigerina,Globigerina woodi,woodi,
Giraffospyris sp.,radiolarians,Giraffospyris,Giraffospyris sp.,sp.,
Astromma sp. (q),radiolarians,Astromma,Astromma sp.,sp.,
Naviculopsis constricta (q),silicoflagellates,Naviculopsis,Naviculopsis constricta,constricta,
Gaverinopsis avalonensis,benthic_forams,Gaverinopsis,Gaverinopsis avalonensis,avalonensis,
Globanomalina praepumilio,planktic_forams,Globanomalina,Globanomalina praepumilio,praepumilio,
Thamnospyris schizopodia (q),radiolarians,Thamnospyris,Thamnospyris schizopodia,schizopodia,
Globorotalia ikebei,planktic_forams,Globorotalia,Globorotalia ikebei,ikebei,
Incisoria punctata,diatoms,Incisoria,Incisoria punctata,punctata,
Valvulineria vilardeboana (q),benthic_forams,Valvulineria,Valvulineria vilardeboana,vilardeboana,
Corbisema inermis (q),silicoflagellates,Corbisema,Corbisema inermis,inermis,
Globoquadrina dutertrei,planktic_forams,Globoquadrina,Globoquadrina dutertrei,dutertrei,
Cinclopyramis infundibulum,radiolarians,Cinclopyramis,Cinclopyramis infundibulum,infundibulum,
Dorothia hyperconica,benthic_forams,Dorothia,Dorothia hyperconica,hyperconica,
Lithodesmium minusculum,diatoms,Lithodesmium,Lithodesmium minusculum,minusculum,
Globorotalia renzi (q),planktic_forams,Globorotalia,Globorotalia renzi,renzi,
Cyclampterium leptetrum (q),radiolarians,Cyclampterium,Cyclampterium leptetrum,leptetrum,
Dictyocha byronalis (asperoid),silicoflagellates,Dictyocha,Dictyocha byronalis,byronalis,
Stylodictya orbiculata,radiolarians,Stylodictya,Stylodictya orbiculata,orbiculata,
Coscinodiscus elongatus,diatoms,Coscinodiscus,Coscinodiscus elongatus,elongatus,
Bogorovia paleacea,diatoms,Bogorovia,Bogorovia paleacea,paleacea,
Globorotalia fohsi (q),planktic_forams,Globorotalia,Globorotalia fohsi,fohsi,
Calcidiscus macintyrei,nannofossils,Calcidiscus,Calcidiscus macintyrei,macintyrei,
Macrora najae,silicoflagellates,Macrora,Macrora najae,najae,
Bolivina subadvena,benthic_forams,Bolivina,Bolivina subadvena,subadvena,
Ehrenbergina bosoensis,benthic_forams,Ehrenbergina,Ehrenbergina bosoensis,bosoensis,
Dentalina soluta,benthic_forams,Dentalina,Dentalina soluta,soluta,
Cyclampterium longiventer (q),radiolarians,Cyclampterium,Cyclampterium longiventer,longiventer,
Morozovella angulata conicotruncata,planktic_forams,Morozovella,Morozovella angulata conicotruncata,angulata,conicotruncata
Trachyneis aspera,diatoms,Trachyneis,Trachyneis aspera,aspera,
Globorotalia miozea,planktic_forams,Globorotalia,Globorotalia miozea,miozea,
Disolenia quadrata,radiolarians,Disolenia,Disolenia quadrata,quadrata,
Globorotalia fohsi robusta,planktic_forams,Globorotalia,Globorotalia fohsi robusta,fohsi,robusta
Giraffospyris circumflexa,radiolarians,Giraffospyris,Giraffospyris circumflexa,circumflexa,
Lychnocanium tripodium,radiolarians,Lychnocanium,Lychnocanium tripodium,tripodium,
Trachyleberidea prestwichiana,ostracods,Trachyleberidea,Trachyleberidea prestwichiana,prestwichiana,
Tritaxia amphora,benthic_forams,Tritaxia,Tritaxia amphora,amphora,
Thalassiosira excentrica,diatoms,Thalassiosira,Thalassiosira excentrica,excentrica,
Nodosaria obliquata,benthic_forams,Nodosaria,Nodosaria obliquata,obliquata,
Truncorotaloides rohri,planktic_forams,Truncorotaloides,Truncorotaloides rohri,rohri,
Turborotalia prasaepis,planktic_forams,Turborotalia,Turborotalia prasaepis,prasaepis,
Sethamphora mongolfieri,radiolarians,Sethamphora,Sethamphora mongolfieri,mongolfieri,
Tetrapyle sp.,radiolarians,Tetrapyle,Tetrapyle sp.,sp.,
Gyroidina parva (q),benthic_forams,Gyroidina,Gyroidina parva,parva,
Apteodinium sp.,dinoflagellates,Apteodinium,Apteodinium sp.,sp.,
Actinocyclus curvatulus (q),diatoms,Actinocyclus,Actinocyclus curvatulus,curvatulus,
Globoquadrina venezuelana conglomerata,planktic_forams,Globoquadrina,Globoquadrina venezuelana conglomerata,venezuelana,conglomerata
Globigerina falconensis (q),planktic_forams,Globigerina,Globigerina falconensis,falconensis,
Quinqueloculina elongata,benthic_forams,Quinqueloculina,Quinqueloculina elongata,elongata,
Uvigerina rustica,benthic_forams,Uvigerina,Uvigerina rustica,rustica,
Globotruncana entricosa,planktic_forams,Globotruncana,Globotruncana entricosa,entricosa,
Sphenolithus pseudoradians,nannofossils,Sphenolithus,Sphenolithus pseudoradians,pseudoradians,
Lepidocyclina yurnagunensis,benthic_forams,Lepidocyclina,Lepidocyclina yurnagunensis,yurnagunensis,
Globorotalia pseudokugleri (q),planktic_forams,Globorotalia,Globorotalia pseudokugleri,pseudokugleri,
Axoprunum liostylum,radiolarians,Axoprunum,Axoprunum liostylum,liostylum,
Stephanopyxis marginata,diatoms,Stephanopyxis,Stephanopyxis marginata,marginata,
Theoconus carinatus,radiolarians,Theoconus,Theoconus carinatus,carinatus,
Fasciculithus thomasii,nannofossils,Fasciculithus,Fasciculithus thomasii,thomasii,
Syracosphaera wechesensis,nannofossils,Syracosphaera,Syracosphaera wechesensis,wechesensis,
