taxon_group,verbatim_name,name,genus modifier,genus name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor
radiolarians,Amphipternis clava,,,Amphipternis,,clava,,,
radiolarians,Amphipternis sp. (q),? Amphipternis sp.,?,Amphipternis,,sp.,,,
radiolarians,Amphipyndax enesseffi,,,Amphipyndax,,enesseffi,,,
radiolarians,Amphipyndax sp.,,,Amphipyndax,,sp.,,,
radiolarians,Amphipyndax sp. (q),? Amphipyndax sp.,?,Amphipyndax,,sp.,,,
radiolarians,Amphipyndax stocki,,,Amphipyndax,,stocki,,,
radiolarians,Amphipyndax stocki (q),? Amphipyndax stocki,?,Amphipyndax,,stocki,,,
radiolarians,Amphirhopalum sp.,,,Amphirhopalum,,sp.,,,
radiolarians,Amphirhopalum wirchowii,,,Amphirhopalum,,wirchowii,,,
radiolarians,Amphirhopalum ypsilon,,,Amphirhopalum,,ypsilon,,,
radiolarians,Amphisphaera cristata,,,Amphisphaera,,cristata,,,
radiolarians,Amphisphaera cronos,,,Amphisphaera,,cronos,,,
radiolarians,Amphisphaera dixyphos,,,Amphisphaera,,dixyphos,,,
radiolarians,Amphisphaera minor,,,Amphisphaera,,minor,,,
radiolarians,Amphisphaera radiosa,,,Amphisphaera,,radiosa,,,
radiolarians,Amphisphaera santaennae,,,Amphisphaera,,santaennae,,,
radiolarians,Amphisphaera sp.,,,Amphisphaera,,sp.,,,
radiolarians,Amphisphaera spinulosa,,,Amphisphaera,,spinulosa,,,
radiolarians,Amphispyris roggentheni,,,Amphispyris,,roggentheni,,,
radiolarians,Amphistylus angelinus,,,Amphistylus,,angelinus,,,
radiolarians,Amphitholus sp.,,,Amphitholus,,sp.,,,
radiolarians,Amphymenium challengerae,,,Amphymenium,,challengerae,,,
radiolarians,Amphymenium sp.,,,Amphymenium,,sp.,,,
radiolarians,Amphymenium splendiarmatum,,,Amphymenium,,splendiarmatum,,,
radiolarians,Amphymenium splendiarmatum (q),? Amphymenium splendiarmatum,?,Amphymenium,,splendiarmatum,,,
radiolarians,Androcyclas gamphonycha,,,Androcyclas,,gamphonycha,,,
radiolarians,Androspyris anthropiscus,,,Androspyris,,anthropiscus,,,
radiolarians,Androspyris fenestrata,,,Androspyris,,fenestrata,,,
radiolarians,Androspyris huxleyi,,,Androspyris,,huxleyi,,,
radiolarians,Anomalacantha dentata,,,Anomalacantha,,dentata,,,
radiolarians,Antarctissa antedenticulata,,,Antarctissa,,antedenticulata,,,
radiolarians,Antarctissa capitata,,,Antarctissa,,capitata,,,
radiolarians,Antarctissa clausa,,,Antarctissa,,clausa,,,
radiolarians,Antarctissa conradae,,,Antarctissa,,conradae,,,
radiolarians,Antarctissa denticulata,,,Antarctissa,,denticulata,,,
radiolarians,Antarctissa equiceps,,,Antarctissa,,equiceps,,,
radiolarians,Antarctissa ewingi,,,Antarctissa,,ewingi,,,
radiolarians,Antarctissa longa,,,Antarctissa,,longa,,,
radiolarians,Antarctissa robusta,,,Antarctissa,,robusta,,,
radiolarians,Antarctissa strelkovi,,,Antarctissa,,strelkovi,,,
radiolarians,Anthocorys akitaensis,,,Anthocorys,,akitaensis,,,
radiolarians,Anthocorys akitaensis (q),? Anthocorys akitaensis,?,Anthocorys,,akitaensis,,,
radiolarians,Anthocyrtella kruegeri (q),? Anthocyrtella kruegeri,?,Anthocyrtella,,kruegeri,,,
radiolarians,Anthocyrtella sp.,,,Anthocyrtella,,sp.,,,
radiolarians,Anthocyrtella spatiosa,,,Anthocyrtella,,spatiosa,,,
radiolarians,Anthocyrtidium angulare,,,Anthocyrtidium,,angulare,,,
radiolarians,Anthocyrtidium cineraria,,,Anthocyrtidium,,cineraria,,,
radiolarians,Anthocyrtidium ehrenbergi,,,Anthocyrtidium,,ehrenbergi,,,
radiolarians,Anthocyrtidium michdinae,,,Anthocyrtidium,,michdinae,,,
radiolarians,Anthocyrtidium nosicace,,,Anthocyrtidium,,nosicace,,,
radiolarians,Anthocyrtidium ophirense,,,Anthocyrtidium,,ophirense,,,
radiolarians,Anthocyrtidium ovata,,,Anthocyrtidium,,ovata,,,
radiolarians,Anthocyrtidium sp.,,,Anthocyrtidium,,sp.,,,
radiolarians,Anthocyrtidium zanguebaricum,,,Anthocyrtidium,,zanguebaricum,,,
radiolarians,Anthocyrtium ehrenbergii ehrenbergii,,,Anthocyrtium,,ehrenbergii,,ehrenbergii,
radiolarians,Anthocyrtium hispidum,,,Anthocyrtium,,hispidum,,,
radiolarians,Anthocyrtoma sp.,,,Anthocyrtoma,,sp.,,,
radiolarians,Arachnocorallium sp.,,,Arachnocorallium,,sp.,,,
radiolarians,Arachnocorys circumtexta,,,Arachnocorys,,circumtexta,,,
radiolarians,Archaeodictyomitra regina (q),? Archaeodictyomitra regina,?,Archaeodictyomitra,,regina,,,
radiolarians,Archicircus rhombus,,,Archicircus,,rhombus,,,
radiolarians,Archipilium elegans (q),? Archipilium elegans,?,Archipilium,,elegans,,,
radiolarians,Archipilium macropus,,,Archipilium,,macropus,,,
radiolarians,Archipilium macropus (q),? Archipilium macropus,?,Archipilium,,macropus,,,
radiolarians,Archipilium undulatum,,,Archipilium,,undulatum,,,
radiolarians,Artocapsa bicornis,,,Artocapsa,,bicornis,,,
radiolarians,Artocyrtis sp.,,,Artocyrtis,,sp.,,,
radiolarians,Artophormis barbadensis,,,Artophormis,,barbadensis,,,
radiolarians,Artophormis dominasinensis,,,Artophormis,,dominasinensis,,,
radiolarians,Artophormis dominasinensis (q),? Artophormis dominasinensis,?,Artophormis,,dominasinensis,,,
radiolarians,Artophormis gracilis,,,Artophormis,,gracilis,,,
radiolarians,Artophormis gracilis (q),? Artophormis gracilis,?,Artophormis,,gracilis,,,
radiolarians,Artostrobium auritum,,,Artostrobium,,auritum,,,
radiolarians,Artostrobium doliolum,,,Artostrobium,,doliolum,,,
radiolarians,Artostrobium doliolum (q),? Artostrobium doliolum,?,Artostrobium,,doliolum,,,
radiolarians,Artostrobium miralestense,,,Artostrobium,,miralestense,,,
radiolarians,Artostrobium rhinoceros,,,Artostrobium,,rhinoceros,,,
radiolarians,Artostrobium tumidulum,,,Artostrobium,,tumidulum,,,
radiolarians,Artostrobus annulatus,,,Artostrobus,,annulatus,,,
radiolarians,Artostrobus pretabulatus,,,Artostrobus,,pretabulatus,,,
radiolarians,Artostrobus pretabulatus (q),? Artostrobus pretabulatus,?,Artostrobus,,pretabulatus,,,
radiolarians,Artostrobus pusillum,,,Artostrobus,,pusillum,,,
radiolarians,Artostrobus sp.,,,Artostrobus,,sp.,,,
radiolarians,Astostrobus elegans,,,Astostrobus,,elegans,,,
radiolarians,Astractinium aristotelis,,,Astractinium,,aristotelis,,,
radiolarians,Astractinium crux,,,Astractinium,,crux,,,
radiolarians,Astractinium sp.,,,Astractinium,,sp.,,,
radiolarians,Astractinium sp.(q),? Astractinium sp.,?,Astractinium,,sp.,,,
radiolarians,Astrocyclia sp.,,,Astrocyclia,,sp.,,,
radiolarians,Astromma hughesi,,,Astromma,,hughesi,,,
radiolarians,Astromma petterssoni,,,Astromma,,petterssoni,,,
radiolarians,Astromma sp. (q),? Astromma sp.,?,Astromma,,sp.,,,
radiolarians,Astrophacus inca,,,Astrophacus,,inca,,,
radiolarians,Astrophacus linckiaformis,,,Astrophacus,,linckiaformis,,,
radiolarians,Astrophacus sp.,,,Astrophacus,,sp.,,,
radiolarians,Astrosphaerin hexagonalis,,,Astrosphaerin,,hexagonalis,,,
radiolarians,Astrosphaerin sp.,,,Astrosphaerin,,sp.,,,
radiolarians,Axoprunum angelinum,,,Axoprunum,,angelinum,,,
radiolarians,Axoprunum carduum,,,Axoprunum,,carduum,,,
radiolarians,Axoprunum euterpe,,,Axoprunum,,euterpe,,,
radiolarians,Axoprunum liostylum,,,Axoprunum,,liostylum,,,
radiolarians,Axoprunum monostylum,,,Axoprunum,,monostylum,,,
radiolarians,Axoprunum pierinae,,,Axoprunum,,pierinae,,,
radiolarians,Axoprunum polycentrum,,,Axoprunum,,polycentrum,,,
radiolarians,Axoprunum sp.,,,Axoprunum,,sp.,,,
radiolarians,Axoprunum stauraxonium,,,Axoprunum,,stauraxonium,,,
radiolarians,Bathropyramis aeshna,,,Bathropyramis,,aeshna,,,
radiolarians,Bathropyramis ramosa,,,Bathropyramis,,ramosa,,,
radiolarians,Bathropyramis scalaris,,,Bathropyramis,,scalaris,,,
radiolarians,Bathropyramis sp.,,,Bathropyramis,,sp.,,,
radiolarians,Bathropyramis spongiosa (q),? Bathropyramis spongiosa,?,Bathropyramis,,spongiosa,,,
radiolarians,Bathropyramis woodringi,,,Bathropyramis,,woodringi,,,
radiolarians,Bekoma bidartensis,,,Bekoma,,bidartensis,,,
radiolarians,Bekoma campechensis,,,Bekoma,,campechensis,,,
radiolarians,Bekoma campechensis (q),? Bekoma campechensis,?,Bekoma,,campechensis,,,
radiolarians,Bekoma demissa,,,Bekoma,,demissa,,,
radiolarians,Bekoma demissa (q),? Bekoma demissa,?,Bekoma,,demissa,,,
radiolarians,Bekoma divaricata,,,Bekoma,,divaricata,,,
radiolarians,Bekoma sp.,,,Bekoma,,sp.,,,
radiolarians,Bekoma sp. (q),? Bekoma sp.,?,Bekoma,,sp.,,,
radiolarians,Bekomiforma mynx,,,Bekomiforma,,mynx,,,
radiolarians,Bithochytris vespertilio,,,Bithochytris,,vespertilio,,,
radiolarians,Botryocella appenninica (q),? Botryocella appenninica,?,Botryocella,,appenninica,,,
radiolarians,Botryocella cribrosa,,,Botryocella,,cribrosa,,,
radiolarians,Botryocella cribrosa (q),? Botryocella cribrosa,?,Botryocella,,cribrosa,,,
radiolarians,Botryocella multicellaris,,,Botryocella,,multicellaris,,,
radiolarians,Botryocella sp.,,,Botryocella,,sp.,,,
radiolarians,Botryocella sp. (q),? Botryocella sp.,?,Botryocella,,sp.,,,
radiolarians,Botryocylinder sp.,,,Botryocylinder,,sp.,,,
radiolarians,Botryocylinder sp.(q),? Botryocylinder sp.,?,Botryocylinder,,sp.,,,
radiolarians,Botryocyrtis quinaria,,,Botryocyrtis,,quinaria,,,
radiolarians,Botryocyrtis scutum,,,Botryocyrtis,,scutum,,,
radiolarians,Botryocyrtis sp.,,,Botryocyrtis,,sp.,,,
radiolarians,Botryometra poljanskii,,,Botryometra,,poljanskii,,,
radiolarians,Botryopera boldyrae (q),? Botryopera boldyrae,?,Botryopera,,boldyrae,,,
radiolarians,Botryopera deflandrei,,,Botryopera,,deflandrei,,,
radiolarians,Botryopera laticeps,,,Botryopera,,laticeps,,,
radiolarians,Botryopera sp.,,,Botryopera,,sp.,,,
radiolarians,Botryopera triloba,,,Botryopera,,triloba,,,
radiolarians,Botryopyle antarctica (q),? Botryopyle antarctica,?,Botryopyle,,antarctica,,,
radiolarians,Botryopyle dictyocephalus,,,Botryopyle,,dictyocephalus,,,
radiolarians,Botryopyle dionisi,,,Botryopyle,,dionisi,,,
radiolarians,Botryopyle dionisi (q),? Botryopyle dionisi,?,Botryopyle,,dionisi,,,
radiolarians,Botryopyle sp.,,,Botryopyle,,sp.,,,
radiolarians,Botryopyle sp. (q),? Botryopyle sp.,?,Botryopyle,,sp.,,,
radiolarians,Botryostrobus aquilonaris,,,Botryostrobus,,aquilonaris,,,
radiolarians,Botryostrobus auritus,,,Botryostrobus,,auritus,,,
radiolarians,Botryostrobus auritus-australis,,,Botryostrobus,,auritus-australis,,,
radiolarians,Botryostrobus australis,,,Botryostrobus,,australis,,,
radiolarians,Botryostrobus bramletti,,,Botryostrobus,,bramletti,,,
radiolarians,Botryostrobus euporus,,,Botryostrobus,,euporus,,,
radiolarians,Botryostrobus joides,,,Botryostrobus,,joides,,,
radiolarians,Botryostrobus lithobotrys,,,Botryostrobus,,lithobotrys,,,
radiolarians,Botryostrobus miralestensis,,,Botryostrobus,,miralestensis,,,
radiolarians,Botryostrobus praetumidulus,,,Botryostrobus,,praetumidulus,,,
radiolarians,Botryostrobus reedi,,,Botryostrobus,,reedi,,,
radiolarians,Botryostrobus seriatus,,,Botryostrobus,,seriatus,,,
radiolarians,Botryostrobus sp.,,,Botryostrobus,,sp.,,,
radiolarians,Botryostrobus tumidulus,,,Botryostrobus,,tumidulus,,,
radiolarians,Brachiospyris alata,,,Brachiospyris,,alata,,,
radiolarians,Brachiospyris simplex,,,Brachiospyris,,simplex,,,
radiolarians,Buccinosphaera invaginata,,,Buccinosphaera,,invaginata,,,
radiolarians,Buryella clinata,,,Buryella,,clinata,,,
radiolarians,Buryella pentadica,,,Buryella,,pentadica,,,
radiolarians,Buryella sp.,,,Buryella,,sp.,,,
radiolarians,Buryella tetradica,,,Buryella,,tetradica,,,
radiolarians,Cadium marinum,,,Cadium,,marinum,,,
radiolarians,Cadium melo,,,Cadium,,melo,,,
radiolarians,Caldoscenium advena,,,Caldoscenium,,advena,,,
radiolarians,Callimitra sp.,,,Callimitra,,sp.,,,
radiolarians,Calocyclas asperum,,,Calocyclas,,asperum,,,
radiolarians,Calocyclas bandyica,,,Calocyclas,,bandyica,,,
radiolarians,Calocyclas casta,,,Calocyclas,,casta,,,
radiolarians,Calocyclas disparidens,,,Calocyclas,,disparidens,,,
radiolarians,Calocyclas extensa,,,Calocyclas,,extensa,,,
radiolarians,Calocyclas fragilis (q),? Calocyclas fragilis,?,Calocyclas,,fragilis,,,
radiolarians,Calocyclas hispida,,,Calocyclas,,hispida,,,
radiolarians,Calocyclas margatensis,,,Calocyclas,,margatensis,,,
radiolarians,Calocyclas monumentum,,,Calocyclas,,monumentum,,,
radiolarians,Calocyclas robusta,,,Calocyclas,,robusta,,,
radiolarians,Calocyclas semipolita,,,Calocyclas,,semipolita,,,
radiolarians,Calocyclas semipolita (q),? Calocyclas semipolita,?,Calocyclas,,semipolita,,,
radiolarians,Calocyclas semipolita semipolita,,,Calocyclas,,semipolita,,semipolita,
radiolarians,Calocyclas sp.,,,Calocyclas,,sp.,,,
radiolarians,Calocyclas turris,,,Calocyclas,,turris,,,
radiolarians,Calocycletta acanthocephala,,,Calocycletta,,acanthocephala,,,
radiolarians,Calocycletta annosa,,,Calocycletta,,annosa,,,
radiolarians,Calocycletta caepa,,,Calocycletta,,caepa,,,
radiolarians,Calocycletta caepa (q),? Calocycletta caepa,?,Calocycletta,,caepa,,,
radiolarians,Calocycletta costata,,,Calocycletta,,costata,,,
radiolarians,Calocycletta parva,,,Calocycletta,,parva,,,
radiolarians,Calocycletta parva (q),? Calocycletta parva,?,Calocycletta,,parva,,,
radiolarians,Calocycletta robusta,,,Calocycletta,,robusta,,,
radiolarians,Calocycletta serrata,,,Calocycletta,,serrata,,,
radiolarians,Calocycletta sp.,,,Calocycletta,,sp.,,,
radiolarians,Calocycletta tuberosa,,,Calocycletta,,tuberosa,,,
radiolarians,Calocycletta veneris,,,Calocycletta,,veneris,,,
radiolarians,Calocycletta virginis,,,Calocycletta,,virginis,,,
radiolarians,Calocycletta virginis (q),? Calocycletta virginis,?,Calocycletta,,virginis,,,
radiolarians,Calocycloma ampulla,,,Calocycloma,,ampulla,,,
radiolarians,Calocycloma costum,,,Calocycloma,,costum,,,
radiolarians,Calocycloma costum (q),? Calocycloma costum,?,Calocycloma,,costum,,,
radiolarians,Calocycloma hispida,,,Calocycloma,,hispida,,,
radiolarians,Cannartus antepenultimus,,,Cannartus,,antepenultimus,,,
radiolarians,Cannartus bassanii,,,Cannartus,,bassanii,,,
radiolarians,Cannartus bassanii (q),? Cannartus bassanii,?,Cannartus,,bassanii,,,
radiolarians,Cannartus laticonus,,,Cannartus,,laticonus,,,
radiolarians,Cannartus laticonus (q),? Cannartus laticonus,?,Cannartus,,laticonus,,,
radiolarians,Cannartus mammifer,,,Cannartus,,mammifer,,,
radiolarians,Cannartus mammiferus,,,Cannartus,,mammiferus,,,
radiolarians,Cannartus mammiferus (q),? Cannartus mammiferus,?,Cannartus,,mammiferus,,,
radiolarians,Cannartus penultimus,,,Cannartus,,penultimus,,,
radiolarians,Cannartus petterssoni,,,Cannartus,,petterssoni,,,
radiolarians,Cannartus petterssoni (q),? Cannartus petterssoni,?,Cannartus,,petterssoni,,,
radiolarians,Cannartus prismaticus,,,Cannartus,,prismaticus,,,
radiolarians,Cannartus prismaticus ( 1 shell),,,Cannartus,,prismaticus,,, 1 shell
radiolarians,Cannartus prismaticus (q),? Cannartus prismaticus,?,Cannartus,,prismaticus,,,
radiolarians,Cannartus prismaticus(2 shell),,,Cannartus,,prismaticus,,,2 shell
radiolarians,Cannartus pseudoprismaticus,,,Cannartus,,pseudoprismaticus,,,
radiolarians,Cannartus sp.,,,Cannartus,,sp.,,,
radiolarians,Cannartus sp. (q),? Cannartus sp.,?,Cannartus,,sp.,,,
radiolarians,Cannartus tetrathalmus,,,Cannartus,,tetrathalmus,,,
radiolarians,Cannartus tubarius,,,Cannartus,,tubarius,,,
radiolarians,Cannartus tubarius (q),? Cannartus tubarius,?,Cannartus,,tubarius,,,
radiolarians,Cannartus violina,,,Cannartus,,violina,,,
radiolarians,Cantharospyris ateuchus,,,Cantharospyris,,ateuchus,,,
radiolarians,Cantharospyris platybursa,,,Cantharospyris,,platybursa,,,
radiolarians,Carpocanarium papillosum,,,Carpocanarium,,papillosum,,,
radiolarians,Carpocanarium sp.,,,Carpocanarium,,sp.,,,
radiolarians,Carpocanarium sp. (q),? Carpocanarium sp.,?,Carpocanarium,,sp.,,,
radiolarians,Carpocaniidae,,,Carpocaniidae,,,,,
radiolarians,Carpocanistrum azyx,,,Carpocanistrum,,azyx,,,
radiolarians,Carpocanistrum cristatum,,,Carpocanistrum,,cristatum,,,
radiolarians,Carpocanistrum odysseus,,,Carpocanistrum,,odysseus,,,
radiolarians,Carpocanistrum pulchrum (q),? Carpocanistrum pulchrum,?,Carpocanistrum,,pulchrum,,,
radiolarians,Carpocanistrum sp.,,,Carpocanistrum,,sp.,,,
radiolarians,Carpocanistrum sp. group,,,Carpocanistrum,,sp.,,group,
radiolarians,Carpocanium coronatum (q),? Carpocanium coronatum,?,Carpocanium,,coronatum,,,
radiolarians,Carpocanium sp.,,,Carpocanium,,sp.,,,
radiolarians,Carpocanobium setosa (q),? Carpocanobium setosa,?,Carpocanobium,,setosa,,,
radiolarians,Carpocanobium sp.,,,Carpocanobium,,sp.,,,
radiolarians,Carpocanopsis bramlettei,,,Carpocanopsis,,bramlettei,,,
radiolarians,Carpocanopsis bramlettei (q),? Carpocanopsis bramlettei,?,Carpocanopsis,,bramlettei,,,
radiolarians,Carpocanopsis cingulata,,,Carpocanopsis,,cingulata,,,
radiolarians,Carpocanopsis cingulata (q),? Carpocanopsis cingulata,?,Carpocanopsis,,cingulata,,,
radiolarians,Carpocanopsis cingulatum,,,Carpocanopsis,,cingulatum,,,
radiolarians,Carpocanopsis cristatatum,,,Carpocanopsis,,cristatatum,,,
radiolarians,Carpocanopsis favosa,,,Carpocanopsis,,favosa,,,
radiolarians,Carpocanopsis favosa (q),? Carpocanopsis favosa,?,Carpocanopsis,,favosa,,,
radiolarians,Carpocanopsis favosum,,,Carpocanopsis,,favosum,,,
radiolarians,Carpocanopsis sp.,,,Carpocanopsis,,sp.,,,
radiolarians,Carposphaera modesta,,,Carposphaera,,modesta,,,
radiolarians,Carposphaera subbotinae,,,Carposphaera,,subbotinae,,,
radiolarians,Cecryphalium sestrodiscus,,,Cecryphalium,,sestrodiscus,,,
radiolarians,Cenosphaera cristata,,,Cenosphaera,,cristata,,,
radiolarians,Cenosphaera megachile (q),? Cenosphaera megachile,?,Cenosphaera,,megachile,,,
radiolarians,Cenosphaera minuta,,,Cenosphaera,,minuta,,,
radiolarians,Cenosphaera oceanica (q),? Cenosphaera oceanica,?,Cenosphaera,,oceanica,,,
radiolarians,Cenosphaera sp.,,,Cenosphaera,,sp.,,,
radiolarians,Centrobotrys gravida,,,Centrobotrys,,gravida,,,
radiolarians,Centrobotrys petrushevskayae,,,Centrobotrys,,petrushevskayae,,,
radiolarians,Centrobotrys sp.,,,Centrobotrys,,sp.,,,
radiolarians,Centrobotrys thermophila,,,Centrobotrys,,thermophila,,,
radiolarians,Centrobotrys thermophila (q),? Centrobotrys thermophila,?,Centrobotrys,,thermophila,,,
radiolarians,Centrocubus octostylus,,,Centrocubus,,octostylus,,,
radiolarians,Ceratocyrtis amplus,,,Ceratocyrtis,,amplus,,,
radiolarians,Ceratocyrtis cucullaris (q),? Ceratocyrtis cucullaris,?,Ceratocyrtis,,cucullaris,,,
radiolarians,Ceratocyrtis mashae,,,Ceratocyrtis,,mashae,,,
radiolarians,Ceratocyrtis sp.,,,Ceratocyrtis,,sp.,,,
radiolarians,Ceratospyris articulata,,,Ceratospyris,,articulata,,,
radiolarians,Ceratospyris clavata,,,Ceratospyris,,clavata,,,
radiolarians,Ceratospyris echinus,,,Ceratospyris,,echinus,,,
radiolarians,Ceratospyris echinus (q),? Ceratospyris echinus,?,Ceratospyris,,echinus,,,
radiolarians,Ceratospyris hyperborea,,,Ceratospyris,,hyperborea,,,
radiolarians,Ceratospyris muelleri,,,Ceratospyris,,muelleri,,,
radiolarians,Ceratospyris sp.,,,Ceratospyris,,sp.,,,
radiolarians,Cinclopyramis infundibulum,,,Cinclopyramis,,infundibulum,,,
radiolarians,Cinclopyramis sp. (q),? Cinclopyramis sp.,?,Cinclopyramis,,sp.,,,
radiolarians,Circodiscus ellipticus,,,Circodiscus,,ellipticus,,,
radiolarians,Circodiscus microporus,,,Circodiscus,,microporus,,,
radiolarians,Circodiscus sp.,,,Circodiscus,,sp.,,,
radiolarians,Circospyris ellipticus,,,Circospyris,,ellipticus,,,
radiolarians,Cladococcus abietinus (q),? Cladococcus abietinus,?,Cladococcus,,abietinus,,,
radiolarians,Cladococcus pinetum (q),? Cladococcus pinetum,?,Cladococcus,,pinetum,,,
radiolarians,Cladococcus scoparius,,,Cladococcus,,scoparius,,,
radiolarians,Cladococcus sp.,,,Cladococcus,,sp.,,,
radiolarians,Cladoscenium advena,,,Cladoscenium,,advena,,,
radiolarians,Clathrobursa clathrobursa,,,Clathrobursa,,clathrobursa,,,
radiolarians,Clathrocanium sp.,,,Clathrocanium,,sp.,,,
radiolarians,Clathrocanium sp. (q),? Clathrocanium sp.,?,Clathrocanium,,sp.,,,
radiolarians,Clathrocanium spherocephalum,,,Clathrocanium,,spherocephalum,,,
radiolarians,Clathrocircus stapedius,,,Clathrocircus,,stapedius,,,
radiolarians,Clathrocorona atreta,,,Clathrocorona,,atreta,,,
radiolarians,Clathrocorona sp. (q),? Clathrocorona sp.,?,Clathrocorona,,sp.,,,
radiolarians,Clathrocorona sphaerocephala,,,Clathrocorona,,sphaerocephala,,,
radiolarians,Clathrocorys sp.,,,Clathrocorys,,sp.,,,
radiolarians,Clathrocyclas bicornis,,,Clathrocyclas,,bicornis,,,
