verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Cyclogyra involvens,benthic_forams,Cyclogyra,Cyclogyra involvens,involvens,
Uvigerina asperula,benthic_forams,Uvigerina,Uvigerina asperula,asperula,
Globorotalia pseudocontinuosa,planktic_forams,Globorotalia,Globorotalia pseudocontinuosa,pseudocontinuosa,
Rhizosolenia praebergonii robusta,diatoms,Rhizosolenia,Rhizosolenia praebergonii robusta,praebergonii,robusta
Eucoronis sp.,radiolarians,Eucoronis,Eucoronis sp.,sp.,
Campylosphaera eodela,nannofossils,Campylosphaera,Campylosphaera eodela,eodela,
Cibicidoides hercegovinensis,benthic_forams,Cibicidoides,Cibicidoides hercegovinensis,hercegovinensis,
Arkhangelskiella parca,nannofossils,Arkhangelskiella,Arkhangelskiella parca,parca,
Morozovella inconstans,planktic_forams,Morozovella,Morozovella inconstans,inconstans,
Stylochlamidium asteriscus,radiolarians,Stylochlamidium,Stylochlamidium asteriscus,asteriscus,
Nuttalides truempyi,benthic_forams,Nuttalides,Nuttalides truempyi,truempyi,
Globigerinita stainforthi (q),planktic_forams,Globigerinita,Globigerinita stainforthi,stainforthi,
Parebriopsis fallax,ebridians,Parebriopsis,Parebriopsis fallax,fallax,
Coscinodiscus waikii,diatoms,Coscinodiscus,Coscinodiscus waikii,waikii,
Mesocena bispicata,silicoflagellates,Mesocena,Mesocena bispicata,bispicata,
Dictyocha elongata,silicoflagellates,Dictyocha,Dictyocha elongata,elongata,
Discoaster misconceptus (q),nannofossils,Discoaster,Discoaster misconceptus,misconceptus,
Catapsydrax unicavus (q),planktic_forams,Catapsydrax,Catapsydrax unicavus,unicavus,
Ammodiscus cretaceous,benthic_forams,Ammodiscus,Ammodiscus cretaceous,cretaceous,
Cibicides ihungia,benthic_forams,Cibicides,Cibicides ihungia,ihungia,
Gyroidina complanata,benthic_forams,Gyroidina,Gyroidina complanata,complanata,
Incertae sedis,dinoflagellates,Incertae,Incertae sedis,sedis,
Bathropyramis aeshna,radiolarians,Bathropyramis,Bathropyramis aeshna,aeshna,
Theocampe mongolfieri,radiolarians,Theocampe,Theocampe mongolfieri,mongolfieri,
Ericaceae,pollen,Ericaceae,Ericaceae,,
Liradiscus sp.,diatoms,Liradiscus,Liradiscus sp.,sp.,
Bolivina huneri,benthic_forams,Bolivina,Bolivina huneri,huneri,
Globigerina praebulloides occlusa,planktic_forams,Globigerina,Globigerina praebulloides occlusa,praebulloides,occlusa
Cibicides perilucidus,benthic_forams,Cibicides,Cibicides perilucidus,perilucidus,
Lenticulina melvilli,benthic_forams,Lenticulina,Lenticulina melvilli,melvilli,
Globigerina bulloides x falconensis,planktic_forams,Globigerina,Globigerina bulloides x falconensis,bulloides,
Sphenolithus pseudoradians,nannofossils,Sphenolithus,Sphenolithus pseudoradians,pseudoradians,
Achomosphaera ramulifera,dinoflagellates,Achomosphaera,Achomosphaera ramulifera,ramulifera,
Globorotalia tosaensis truncatulinoides,planktic_forams,Globorotalia,Globorotalia tosaensis truncatulinoides,tosaensis,truncatulinoides
Dictyocha hexacantha,silicoflagellates,Dictyocha,Dictyocha hexacantha,hexacantha,
Neoflabellina sp.,benthic_forams,Neoflabellina,Neoflabellina sp.,sp.,
Nitzschia invisa,diatoms,Nitzschia,Nitzschia invisa,invisa,
Marginulina cocoaensis (q),benthic_forams,Marginulina,Marginulina cocoaensis,cocoaensis,
Cecryphalium sestrodiscus,radiolarians,Cecryphalium,Cecryphalium sestrodiscus,sestrodiscus,
Naviculopsis lacrima (q),silicoflagellates,Naviculopsis,Naviculopsis lacrima,lacrima,
Cancris inflatus,benthic_forams,Cancris,Cancris inflatus,inflatus,
Liriospyris stauropora,radiolarians,Liriospyris,Liriospyris stauropora,stauropora,
Discoaster rufus,nannofossils,Discoaster,Discoaster rufus,rufus,
Cocconeis decipiens,diatoms,Cocconeis,Cocconeis decipiens,decipiens,
Discolithina multipora,nannofossils,Discolithina,Discolithina multipora,multipora,
Anthocorys akitaensis,radiolarians,Anthocorys,Anthocorys akitaensis,akitaensis,
Sigmoilina sigmoidea,benthic_forams,Sigmoilina,Sigmoilina sigmoidea,sigmoidea,
Nummulites sp.,benthic_forams,Nummulites,Nummulites sp.,sp.,
Ceratobulimina ovoidea,benthic_forams,Ceratobulimina,Ceratobulimina ovoidea,ovoidea,
Salix sp. (q),pollen,Salix,Salix sp.,sp.,
Biscutum panis,nannofossils,Biscutum,Biscutum panis,panis,
Ellipsodiscoaster lidzii,nannofossils,Ellipsodiscoaster,Ellipsodiscoaster lidzii,lidzii,
Ellipsoglandulina subconica,benthic_forams,Ellipsoglandulina,Ellipsoglandulina subconica,subconica,
Transversopontis fimbriatus,nannofossils,Transversopontis,Transversopontis fimbriatus,fimbriatus,
Triloculina globosa,benthic_forams,Triloculina,Triloculina globosa,globosa,
Globorotalia cerroazulensis frontosa,planktic_forams,Globorotalia,Globorotalia cerroazulensis frontosa,cerroazulensis,frontosa
Botryopera triloba,radiolarians,Botryopera,Botryopera triloba,triloba,
Hemidiscus simplicissimus,diatoms,Hemidiscus,Hemidiscus simplicissimus,simplicissimus,
Thalassiosira praenidulus,diatoms,Thalassiosira,Thalassiosira praenidulus,praenidulus,
Textularia agglutinans,benthic_forams,Textularia,Textularia agglutinans,agglutinans,
Dictyocha fallacea,silicoflagellates,Dictyocha,Dictyocha fallacea,fallacea,
Stilostomella antillea (q),benthic_forams,Stilostomella,Stilostomella antillea,antillea,
Cestodiscus pulchellus maculatus,diatoms,Cestodiscus,Cestodiscus pulchellus maculatus,pulchellus,maculatus
Pterocanium praetextum eucolpum,radiolarians,Pterocanium,Pterocanium praetextum eucolpum,praetextum,eucolpum
Globorotalia miotumida miotumida,planktic_forams,Globorotalia,Globorotalia miotumida miotumida,miotumida,miotumida
Stephanodiscus marginatus,diatoms,Stephanodiscus,Stephanodiscus marginatus,marginatus,
Hemiaulus polymorphus frigida,diatoms,Hemiaulus,Hemiaulus polymorphus frigida,polymorphus,frigida
Campylosira sp.,diatoms,Campylosira,Campylosira sp.,sp.,
Fragilaria inflata istranfyi,diatoms,Fragilaria,Fragilaria inflata istranfyi,inflata,istranfyi
Distephanus crux scutulatus,silicoflagellates,Distephanus,Distephanus crux scutulatus,crux,scutulatus
Neochiastozygus dubius,nannofossils,Neochiastozygus,Neochiastozygus dubius,dubius,
Laguncularia sp.,pollen,Laguncularia,Laguncularia sp.,sp.,
Alabamina naraensis,benthic_forams,Alabamina,Alabamina naraensis,naraensis,
Globigerinoides trilobus bisphericus (q),planktic_forams,Globigerinoides,Globigerinoides trilobus bisphericus,trilobus,bisphericus
Globorotalia mendacis,planktic_forams,Globorotalia,Globorotalia mendacis,mendacis,
Hazelina sp. (q),ostracods,Hazelina,Hazelina sp.,sp.,
Distephanus pseudocrux,silicoflagellates,Distephanus,Distephanus pseudocrux,pseudocrux,
Lophodolithus rotundus (q),nannofossils,Lophodolithus,Lophodolithus rotundus,rotundus,
Cymbella sinuata,diatoms,Cymbella,Cymbella sinuata,sinuata,
Theocyrtis sp.,radiolarians,Theocyrtis,Theocyrtis sp.,sp.,
Guttulina sp.,benthic_forams,Guttulina,Guttulina sp.,sp.,
Clausicoccus fenestratus,nannofossils,Clausicoccus,Clausicoccus fenestratus,fenestratus,
Dictyocha delicata (q),silicoflagellates,Dictyocha,Dictyocha delicata,delicata,
Octodendron sp.,radiolarians,Octodendron,Octodendron sp.,sp.,
Podocyrtis ampla ampla,radiolarians,Podocyrtis,Podocyrtis ampla ampla,ampla,ampla
Bitectatodinium tepikiense,dinoflagellates,Bitectatodinium,Bitectatodinium tepikiense,tepikiense,
Cassidulina tricamerata,benthic_forams,Cassidulina,Cassidulina tricamerata,tricamerata,
Cymatiosphaera sp.,dinoflagellates,Cymatiosphaera,Cymatiosphaera sp.,sp.,
Globigerinatheka higginsi,planktic_forams,Globigerinatheka,Globigerinatheka higginsi,higginsi,
Corbisema geometrica lateradiata,silicoflagellates,Corbisema,Corbisema geometrica lateradiata,geometrica,lateradiata
Tsuga sp.,pollen,Tsuga,Tsuga sp.,sp.,
Turborotalita guaymasensis,planktic_forams,Turborotalita,Turborotalita guaymasensis,guaymasensis,
Rhizosolenia hebetata group,diatoms,Rhizosolenia,Rhizosolenia hebetata group,hebetata,group
Pterocorys hertwigii (q),radiolarians,Pterocorys,Pterocorys hertwigii,hertwigii,
Plectofrondicularia mexicana,benthic_forams,Plectofrondicularia,Plectofrondicularia mexicana,mexicana,
Coccolithus pliopelagicus,nannofossils,Coccolithus,Coccolithus pliopelagicus,pliopelagicus,
Glyphodesmis williamsonii,diatoms,Glyphodesmis,Glyphodesmis williamsonii,williamsonii,
Operculina subformal,benthic_forams,Operculina,Operculina subformal,subformal,
Triquetrorhabdulus milowii,nannofossils,Triquetrorhabdulus,Triquetrorhabdulus milowii,milowii,
Osangularia interrupta,benthic_forams,Osangularia,Osangularia interrupta,interrupta,
Stetsonia horvathi,benthic_forams,Stetsonia,Stetsonia horvathi,horvathi,
Bolivina argentea (q),benthic_forams,Bolivina,Bolivina argentea,argentea,
Phormostichoartus doliolum,radiolarians,Phormostichoartus,Phormostichoartus doliolum,doliolum,
Dictyocha perlaevis pentaradiata,silicoflagellates,Dictyocha,Dictyocha perlaevis pentaradiata,perlaevis,pentaradiata
Globorotalia pentacamerata,planktic_forams,Globorotalia,Globorotalia pentacamerata,pentacamerata,
Areoligera sp.,dinoflagellates,Areoligera,Areoligera sp.,sp.,
Naviculopsis nordica nordica,silicoflagellates,Naviculopsis,Naviculopsis nordica nordica,nordica,nordica
Lithomelissa hystrix,radiolarians,Lithomelissa,Lithomelissa hystrix,hystrix,
Asterigerina guraboensis,benthic_forams,Asterigerina,Asterigerina guraboensis,guraboensis,
Parathranium intermedium,ebridians,Parathranium,Parathranium intermedium,intermedium,
Watznaueria biporta,nannofossils,Watznaueria,Watznaueria biporta,biporta,
Emiliania annula (q),nannofossils,Emiliania,Emiliania annula,annula,
Triceratium tesselatum (q),diatoms,Triceratium,Triceratium tesselatum,tesselatum,
Sphenolithus orphanknolli,nannofossils,Sphenolithus,Sphenolithus orphanknolli,orphanknolli,
Valvulina angulosa,benthic_forams,Valvulina,Valvulina angulosa,angulosa,
Gyroidina depressa,benthic_forams,Gyroidina,Gyroidina depressa,depressa,
Scyphosphaera intermedia,nannofossils,Scyphosphaera,Scyphosphaera intermedia,intermedia,
Hastigerinella digitata praedigitata,planktic_forams,Hastigerinella,Hastigerinella digitata praedigitata,digitata,praedigitata
Grammatophora arcuata,diatoms,Grammatophora,Grammatophora arcuata,arcuata,
Wetzeliella similis,dinoflagellates,Wetzeliella,Wetzeliella similis,similis,
Globigerina angiporoides angiporoides (q),planktic_forams,Globigerina,Globigerina angiporoides angiporoides,angiporoides,angiporoides
Pleurosigma sp.,diatoms,Pleurosigma,Pleurosigma sp.,sp.,
Eucyrtidium calvertense (q),radiolarians,Eucyrtidium,Eucyrtidium calvertense,calvertense,
Cussia lancettula,diatoms,Cussia,Cussia lancettula,lancettula,
Synedra ulna,diatoms,Synedra,Synedra ulna,ulna,
Globorotalia zealandica (q),planktic_forams,Globorotalia,Globorotalia zealandica,zealandica,
Globorotalia praeinflata,planktic_forams,Globorotalia,Globorotalia praeinflata,praeinflata,
Hanzawaia cushmani (q),benthic_forams,Hanzawaia,Hanzawaia cushmani,cushmani,
Libocedrus sp.,pollen,Libocedrus,Libocedrus sp.,sp.,
Actinocyclus lanceolatus,diatoms,Actinocyclus,Actinocyclus lanceolatus,lanceolatus,
Reticulofenestra cuspis,nannofossils,Reticulofenestra,Reticulofenestra cuspis,cuspis,
Markalius apertus,nannofossils,Markalius,Markalius apertus,apertus,
Scyphosphaera campanula,nannofossils,Scyphosphaera,Scyphosphaera campanula,campanula,
Tribrachiatus orthostylus,nannofossils,Tribrachiatus,Tribrachiatus orthostylus,orthostylus,
Calcidiscus macintyrei,nannofossils,Calcidiscus,Calcidiscus macintyrei,macintyrei,
Amphora minuta interrupta,diatoms,Amphora,Amphora minuta interrupta,minuta,interrupta
Globorotalia hirsuta,planktic_forams,Globorotalia,Globorotalia hirsuta,hirsuta,
Pterocodon anteclinata,radiolarians,Pterocodon,Pterocodon anteclinata,anteclinata,
Sphenolithus abies (q),nannofossils,Sphenolithus,Sphenolithus abies,abies,
Reticulofenestra umbilica (q),nannofossils,Reticulofenestra,Reticulofenestra umbilica,umbilica,
Technitellla legumen,benthic_forams,Technitellla,Technitellla legumen,legumen,
Pulleniatina primalis,planktic_forams,Pulleniatina,Pulleniatina primalis,primalis,
Blackites tenuis,nannofossils,Blackites,Blackites tenuis,tenuis,
Bolivina advena striatella (q),benthic_forams,Bolivina,Bolivina advena striatella,advena,striatella
Dictyocha arbutusensis,silicoflagellates,Dictyocha,Dictyocha arbutusensis,arbutusensis,
Nannotetrina quadrata,nannofossils,Nannotetrina,Nannotetrina quadrata,quadrata,
Robulus occidentalis,benthic_forams,Robulus,Robulus occidentalis,occidentalis,
Eponides lotus,benthic_forams,Eponides,Eponides lotus,lotus,
Rouxia sp.,diatoms,Rouxia,Rouxia sp.,sp.,
Hemiaulus sporalis,diatoms,Hemiaulus,Hemiaulus sporalis,sporalis,
Siphotextularia sp. (q),benthic_forams,Siphotextularia,Siphotextularia sp.,sp.,
Amaurolithus tricorniculatus,nannofossils,Amaurolithus,Amaurolithus tricorniculatus,tricorniculatus,
Sethocapsa sp.,radiolarians,Sethocapsa,Sethocapsa sp.,sp.,
Pyrgodiscus sp.,diatoms,Pyrgodiscus,Pyrgodiscus sp.,sp.,
Discoaster strictus (q),nannofossils,Discoaster,Discoaster strictus,strictus,
Discoaster brouweri s.ampl.,nannofossils,Discoaster,Discoaster brouweri s.ampl.,brouweri,s.ampl.
Coscinodiscus moelleri,diatoms,Coscinodiscus,Coscinodiscus moelleri,moelleri,
Quinqueloculina elongata,benthic_forams,Quinqueloculina,Quinqueloculina elongata,elongata,
Globigerinoides emeisi,planktic_forams,Globigerinoides,Globigerinoides emeisi,emeisi,
Fissurina fimbriata,benthic_forams,Fissurina,Fissurina fimbriata,fimbriata,
Dicladia sp.,diatoms,Dicladia,Dicladia sp.,sp.,
Fragilaria pinnata,diatoms,Fragilaria,Fragilaria pinnata,pinnata,
Ophthalmidium acutimargo,benthic_forams,Ophthalmidium,Ophthalmidium acutimargo,acutimargo,
Globorotalia margaritae primitiva,planktic_forams,Globorotalia,Globorotalia margaritae primitiva,margaritae,primitiva
Pyrgupyxis oligocaenica,diatoms,Pyrgupyxis,Pyrgupyxis oligocaenica,oligocaenica,
Discoaster sublodoensis,nannofossils,Discoaster,Discoaster sublodoensis,sublodoensis,
Mesocena ovata,silicoflagellates,Mesocena,Mesocena ovata,ovata,
Hyalodiscus scoticus,diatoms,Hyalodiscus,Hyalodiscus scoticus,scoticus,
Dictyocha neonautica,silicoflagellates,Dictyocha,Dictyocha neonautica,neonautica,
Distephanus crux pauli,silicoflagellates,Distephanus,Distephanus crux pauli,crux,pauli
Morozovella prae-aequa,planktic_forams,Morozovella,Morozovella prae-aequa,prae-aequa,
Prunobrachium longum,radiolarians,Prunobrachium,Prunobrachium longum,longum,
Globigerina falconensis (q),planktic_forams,Globigerina,Globigerina falconensis,falconensis,
Stephanodiscus gravitoides,diatoms,Stephanodiscus,Stephanodiscus gravitoides,gravitoides,
Globorotalia menardi fimbriata,planktic_forams,Globorotalia,Globorotalia menardi fimbriata,menardi,fimbriata
Bolivina minuta,benthic_forams,Bolivina,Bolivina minuta,minuta,
Osangularia rugosa (q),benthic_forams,Osangularia,Osangularia rugosa,rugosa,
Globorotalia acostaensis humerosa,planktic_forams,Globorotalia,Globorotalia acostaensis humerosa,acostaensis,humerosa
Globigerina ciperoensis angulisuturalis,planktic_forams,Globigerina,Globigerina ciperoensis angulisuturalis,ciperoensis,angulisuturalis
Cassidulinoides sp. (q),benthic_forams,Cassidulinoides,Cassidulinoides sp.,sp.,
Deflandrea bakeri (q),dinoflagellates,Deflandrea,Deflandrea bakeri,bakeri,
Globorotalia pseudomargaritae,planktic_forams,Globorotalia,Globorotalia pseudomargaritae,pseudomargaritae,
Siphonina tenuicarinata,benthic_forams,Siphonina,Siphonina tenuicarinata,tenuicarinata,
Globigerinita parvula,planktic_forams,Globigerinita,Globigerinita parvula,parvula,
Globorotalia ehrenbergi,planktic_forams,Globorotalia,Globorotalia ehrenbergi,ehrenbergi,
Pterocanium orcinum,radiolarians,Pterocanium,Pterocanium orcinum,orcinum,
Globorotalia palpebra,planktic_forams,Globorotalia,Globorotalia palpebra,palpebra,
Globigerina nepenthes delicatula,planktic_forams,Globigerina,Globigerina nepenthes delicatula,nepenthes,delicatula
Pseudoemiliania lacunosa (q),nannofossils,Pseudoemiliania,Pseudoemiliania lacunosa,lacunosa,
Neogloboquadrina dutertrei dutertrei,planktic_forams,Neogloboquadrina,Neogloboquadrina dutertrei dutertrei,dutertrei,dutertrei
Thalassiosira pacifica,diatoms,Thalassiosira,Thalassiosira pacifica,pacifica,
Triloculina tricarinata,benthic_forams,Triloculina,Triloculina tricarinata,tricarinata,
Dictyocha fibula fibula,silicoflagellates,Dictyocha,Dictyocha fibula fibula,fibula,fibula
Dictyococcites bisectus (q),nannofossils,Dictyococcites,Dictyococcites bisectus,bisectus,
Globoquadrina haroemaensis,planktic_forams,Globoquadrina,Globoquadrina haroemaensis,haroemaensis,
Triceratium groningensis quadrata,diatoms,Triceratium,Triceratium groningensis quadrata,groningensis,quadrata
Globorotalia obliquiloculata (q),planktic_forams,Globorotalia,Globorotalia obliquiloculata,obliquiloculata,
Thalassiosira symmetrica,diatoms,Thalassiosira,Thalassiosira symmetrica,symmetrica,
Eucyrtidium hexagonatum,radiolarians,Eucyrtidium,Eucyrtidium hexagonatum,hexagonatum,
Sphenolithus sp.,nannofossils,Sphenolithus,Sphenolithus sp.,sp.,
Grammatophora oceanica macilenta,diatoms,Grammatophora,Grammatophora oceanica macilenta,oceanica,macilenta
Siphonodosaria lepidula,benthic_forams,Siphonodosaria,Siphonodosaria lepidula,lepidula,
Braarudosphaera undata,nannofossils,Braarudosphaera,Braarudosphaera undata,undata,
Axoprunum liostylum,radiolarians,Axoprunum,Axoprunum liostylum,liostylum,
Lychnocanium grande,radiolarians,Lychnocanium,Lychnocanium grande,grande,
Tricolpites sp.,pollen,Tricolpites,Tricolpites sp.,sp.,
Coscinodiscus extravagans,diatoms,Coscinodiscus,Coscinodiscus extravagans,extravagans,
Thalassiosira usatschevii,diatoms,Thalassiosira,Thalassiosira usatschevii,usatschevii,
Gonyaulacacean sp.,dinoflagellates,Gonyaulacacean,Gonyaulacacean sp.,sp.,
Corbisema triacantha triacantha (s.ampl.),silicoflagellates,Corbisema,Corbisema triacantha triacantha,triacantha,triacantha
Cyclogyra fohacea,benthic_forams,Cyclogyra,Cyclogyra fohacea,fohacea,
Coscinodiscus ruboides,diatoms,Coscinodiscus,Coscinodiscus ruboides,ruboides,
Nemtaosphaeropsis phillipotti,dinoflagellates,Nemtaosphaeropsis,Nemtaosphaeropsis phillipotti,phillipotti,
Shenckiella suteri,benthic_forams,Shenckiella,Shenckiella suteri,suteri,
Delphineis simonsenii,diatoms,Delphineis,Delphineis simonsenii,simonsenii,
Thalassiothrix robusta,diatoms,Thalassiothrix,Thalassiothrix robusta,robusta,
Nitzschia constricta,diatoms,Nitzschia,Nitzschia constricta,constricta,
Globigerina rubescens rubescens,planktic_forams,Globigerina,Globigerina rubescens rubescens,rubescens,rubescens
Globorotalia plesiotumida tumida,planktic_forams,Globorotalia,Globorotalia plesiotumida tumida,plesiotumida,tumida
Spinidinium sp.,dinoflagellates,Spinidinium,Spinidinium sp.,sp.,
Thalassiosira delicatula,diatoms,Thalassiosira,Thalassiosira delicatula,delicatula,
Pyrgodiscus cameratus,diatoms,Pyrgodiscus,Pyrgodiscus cameratus,cameratus,
Bulimina spinescens,benthic_forams,Bulimina,Bulimina spinescens,spinescens,
Schizodiscus disymmetricus,radiolarians,Schizodiscus,Schizodiscus disymmetricus,disymmetricus,
Spongodiscus quartus bosoculus,radiolarians,Spongodiscus,Spongodiscus quartus bosoculus,quartus,bosoculus
Thalassiosira leptopus,diatoms,Thalassiosira,Thalassiosira leptopus,leptopus,
