verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Cladococcus sp.,radiolarians,Cladococcus,Cladococcus sp.,sp.,
Cladogramma californicum,diatoms,Cladogramma,Cladogramma californicum,californicum,
Cladogramma conicum campanulatum,diatoms,Cladogramma,Cladogramma conicum campanulatum,conicum,campanulatum
Cladogramma dubium,diatoms,Cladogramma,Cladogramma dubium,dubium,
Cladogramma jordani,diatoms,Cladogramma,Cladogramma jordani,jordani,
Cladogramma simplex,diatoms,Cladogramma,Cladogramma simplex,simplex,
Cladoscenium advena,radiolarians,Cladoscenium,Cladoscenium advena,advena,
Clathrobursa clathrobursa,radiolarians,Clathrobursa,Clathrobursa clathrobursa,clathrobursa,
Clathrocanium sp.,radiolarians,Clathrocanium,Clathrocanium sp.,sp.,
Clathrocanium sp. (q),radiolarians,Clathrocanium,Clathrocanium sp.,sp.,
Clathrocanium spherocephalum,radiolarians,Clathrocanium,Clathrocanium spherocephalum,spherocephalum,
Clathrocircus stapedius,radiolarians,Clathrocircus,Clathrocircus stapedius,stapedius,
Clathrocorona atreta,radiolarians,Clathrocorona,Clathrocorona atreta,atreta,
Clathrocorona sp. (q),radiolarians,Clathrocorona,Clathrocorona sp.,sp.,
Clathrocorona sphaerocephala,radiolarians,Clathrocorona,Clathrocorona sphaerocephala,sphaerocephala,
Clathrocorys sp.,radiolarians,Clathrocorys,Clathrocorys sp.,sp.,
Clathrocyclas bicornis,radiolarians,Clathrocyclas,Clathrocyclas bicornis,bicornis,
Clathrocyclas cabrilloensis,radiolarians,Clathrocyclas,Clathrocyclas cabrilloensis,cabrilloensis,
Clathrocyclas coscinodiscus,radiolarians,Clathrocyclas,Clathrocyclas coscinodiscus,coscinodiscus,
Clathrocyclas craspedota,radiolarians,Clathrocyclas,Clathrocyclas craspedota,craspedota,
Clathrocyclas dominasinensis,radiolarians,Clathrocyclas,Clathrocyclas dominasinensis,dominasinensis,
Clathrocyclas humerus,radiolarians,Clathrocyclas,Clathrocyclas humerus,humerus,
Clathrocyclas humerus (q),radiolarians,Clathrocyclas,Clathrocyclas humerus,humerus,
Clathrocyclas nova (q),radiolarians,Clathrocyclas,Clathrocyclas nova,nova,
Clathrocyclas semeles,radiolarians,Clathrocyclas,Clathrocyclas semeles,semeles,
Clathrocyclas sp.,radiolarians,Clathrocyclas,Clathrocyclas sp.,sp.,
Clathrocyclas spatiosa,radiolarians,Clathrocyclas,Clathrocyclas spatiosa,spatiosa,
Clathrocyclas titanothericeraos,radiolarians,Clathrocyclas,Clathrocyclas titanothericeraos,titanothericeraos,
Clathrocyclas universa,radiolarians,Clathrocyclas,Clathrocyclas universa,universa,
Clathrocyclas universa nova (q),radiolarians,Clathrocyclas,Clathrocyclas universa nova,universa,nova
Clathrocycloma capitaneum,radiolarians,Clathrocycloma,Clathrocycloma capitaneum,capitaneum,
Clathrocycloma davisiana,radiolarians,Clathrocycloma,Clathrocycloma davisiana,davisiana,
Clathrocycloma parcum,radiolarians,Clathrocycloma,Clathrocycloma parcum,parcum,
Clathrocycloma sp.,radiolarians,Clathrocycloma,Clathrocycloma sp.,sp.,
Clathrolithus ellipticus,nannofossils,Clathrolithus,Clathrolithus ellipticus,ellipticus,
Clathrolithus minutus,nannofossils,Clathrolithus,Clathrolithus minutus,minutus,
Clausicoccus cribellum,nannofossils,Clausicoccus,Clausicoccus cribellum,cribellum,
Clausicoccus fenestratus,nannofossils,Clausicoccus,Clausicoccus fenestratus,fenestratus,
Clavatipollenites sp.,pollen,Clavatipollenites,Clavatipollenites sp.,sp.,
Clavatorella bermudezi,planktic_forams,Clavatorella,Clavatorella bermudezi,bermudezi,
Clavicula polymorpha,diatoms,Clavicula,Clavicula polymorpha,polymorpha,
Clavifera triplex,pollen,Clavifera,Clavifera triplex,triplex,
Clavigerinella sp.,planktic_forams,Clavigerinella,Clavigerinella sp.,sp.,
Clavulina anglica,benthic_forams,Clavulina,Clavulina anglica,anglica,
Clavulina arenata (q),benthic_forams,Clavulina,Clavulina arenata,arenata,
Clavulina aspera,benthic_forams,Clavulina,Clavulina aspera,aspera,
Clavulina aspera whitei,benthic_forams,Clavulina,Clavulina aspera whitei,aspera,whitei
Clavulina aspera whitei (q),benthic_forams,Clavulina,Clavulina aspera whitei,aspera,whitei
Clavulina columnatortilis,benthic_forams,Clavulina,Clavulina columnatortilis,columnatortilis,
Clavulina midwayensis,benthic_forams,Clavulina,Clavulina midwayensis,midwayensis,
Clavulina petrosa (q),benthic_forams,Clavulina,Clavulina petrosa,petrosa,
Clavulina sp.,benthic_forams,Clavulina,Clavulina sp.,sp.,
Clavulina tricarinata (q),benthic_forams,Clavulina,Clavulina tricarinata,tricarinata,
Clavulinoides sp.,benthic_forams,Clavulinoides,Clavulinoides sp.,sp.,
Cleistosphaeridium ancoriferum,dinoflagellates,Cleistosphaeridium,Cleistosphaeridium ancoriferum,ancoriferum,
Cleistosphaeridium diversispinosum,dinoflagellates,Cleistosphaeridium,Cleistosphaeridium diversispinosum,diversispinosum,
Cleistosphaeridium sp.,dinoflagellates,Cleistosphaeridium,Cleistosphaeridium sp.,sp.,
Clinapertina inflata,benthic_forams,Clinapertina,Clinapertina inflata,inflata,
Clinapertina sp.,benthic_forams,Clinapertina,Clinapertina sp.,sp.,
Clinapertina sp. (q),benthic_forams,Clinapertina,Clinapertina sp.,sp.,
Clinapertina subplanispira,benthic_forams,Clinapertina,Clinapertina subplanispira,subplanispira,
Clistophaera armata (q),radiolarians,Clistophaera,Clistophaera armata,armata,
Clistophaera sp.,radiolarians,Clistophaera,Clistophaera sp.,sp.,
Clobocassidulina arata,benthic_forams,Clobocassidulina,Clobocassidulina arata,arata,
Cnemidaria sp.,pollen,Cnemidaria,Cnemidaria sp.,sp.,
Coccolarcus oviformis (q),radiolarians,Coccolarcus,Coccolarcus oviformis,oviformis,
Coccolithis pliopelagicus (q),nannofossils,Coccolithis,Coccolithis pliopelagicus,pliopelagicus,
Coccolithus abisectus,nannofossils,Coccolithus,Coccolithus abisectus,abisectus,
Coccolithus abisectus (q),nannofossils,Coccolithus,Coccolithus abisectus,abisectus,
Coccolithus apomnemoneumus,nannofossils,Coccolithus,Coccolithus apomnemoneumus,apomnemoneumus,
Coccolithus bisectus,nannofossils,Coccolithus,Coccolithus bisectus,bisectus,
Coccolithus bisectus (q),nannofossils,Coccolithus,Coccolithus bisectus,bisectus,
Coccolithus bisulcus,nannofossils,Coccolithus,Coccolithus bisulcus,bisulcus,
Coccolithus bisulcus (q),nannofossils,Coccolithus,Coccolithus bisulcus,bisulcus,
Coccolithus carteri,nannofossils,Coccolithus,Coccolithus carteri,carteri,
Coccolithus cavus,nannofossils,Coccolithus,Coccolithus cavus,cavus,
Coccolithus chiastus,nannofossils,Coccolithus,Coccolithus chiastus,chiastus,
Coccolithus crassus,nannofossils,Coccolithus,Coccolithus crassus,crassus,
Coccolithus crassus (q),nannofossils,Coccolithus,Coccolithus crassus,crassus,
Coccolithus cribellum,nannofossils,Coccolithus,Coccolithus cribellum,cribellum,
Coccolithus deflandrei,nannofossils,Coccolithus,Coccolithus deflandrei,deflandrei,
Coccolithus doronicoides,nannofossils,Coccolithus,Coccolithus doronicoides,doronicoides,
Coccolithus doronocoides (q),nannofossils,Coccolithus,Coccolithus doronocoides,doronocoides,
Coccolithus eopelagicus,nannofossils,Coccolithus,Coccolithus eopelagicus,eopelagicus,
Coccolithus eopelagicus (q),nannofossils,Coccolithus,Coccolithus eopelagicus,eopelagicus,
Coccolithus fenestratus,nannofossils,Coccolithus,Coccolithus fenestratus,fenestratus,
Coccolithus fenestratus (q),nannofossils,Coccolithus,Coccolithus fenestratus,fenestratus,
Coccolithus floridanus,nannofossils,Coccolithus,Coccolithus floridanus,floridanus,
Coccolithus formosus,nannofossils,Coccolithus,Coccolithus formosus,formosus,
Coccolithus fuscus (q),nannofossils,Coccolithus,Coccolithus fuscus,fuscus,
Coccolithus grandis,nannofossils,Coccolithus,Coccolithus grandis,grandis,
Coccolithus huxleyi,nannofossils,Coccolithus,Coccolithus huxleyi,huxleyi,
Coccolithus jugatus,nannofossils,Coccolithus,Coccolithus jugatus,jugatus,
Coccolithus litos,nannofossils,Coccolithus,Coccolithus litos,litos,
Coccolithus magnicrassus,nannofossils,Coccolithus,Coccolithus magnicrassus,magnicrassus,
Coccolithus marismontium,nannofossils,Coccolithus,Coccolithus marismontium,marismontium,
Coccolithus minutulus,nannofossils,Coccolithus,Coccolithus minutulus,minutulus,
Coccolithus miopelagicus,nannofossils,Coccolithus,Coccolithus miopelagicus,miopelagicus,
Coccolithus miopelagicus (q),nannofossils,Coccolithus,Coccolithus miopelagicus,miopelagicus,
Coccolithus neogammation,nannofossils,Coccolithus,Coccolithus neogammation,neogammation,
Coccolithus orangensis,nannofossils,Coccolithus,Coccolithus orangensis,orangensis,
Coccolithus orangensis (q),nannofossils,Coccolithus,Coccolithus orangensis,orangensis,
Coccolithus pataceus,nannofossils,Coccolithus,Coccolithus pataceus,pataceus,
Coccolithus pelagicus,nannofossils,Coccolithus,Coccolithus pelagicus,pelagicus,
Coccolithus pelagicus (q),nannofossils,Coccolithus,Coccolithus pelagicus,pelagicus,
Coccolithus pelagicus s. ampl.,nannofossils,Coccolithus,Coccolithus pelagicus s. ampl.,pelagicus,
Coccolithus pliopelagicus,nannofossils,Coccolithus,Coccolithus pliopelagicus,pliopelagicus,
Coccolithus primalis,nannofossils,Coccolithus,Coccolithus primalis,primalis,
Coccolithus productus,nannofossils,Coccolithus,Coccolithus productus,productus,
Coccolithus pseudocarteri,nannofossils,Coccolithus,Coccolithus pseudocarteri,pseudocarteri,
Coccolithus pseudogammation,nannofossils,Coccolithus,Coccolithus pseudogammation,pseudogammation,
Coccolithus pseudogammation (q),nannofossils,Coccolithus,Coccolithus pseudogammation,pseudogammation,
Coccolithus pseudoumbilicus,nannofossils,Coccolithus,Coccolithus pseudoumbilicus,pseudoumbilicus,
Coccolithus radiatus,nannofossils,Coccolithus,Coccolithus radiatus,radiatus,
Coccolithus radiatus (q),nannofossils,Coccolithus,Coccolithus radiatus,radiatus,
Coccolithus robustus,nannofossils,Coccolithus,Coccolithus robustus,robustus,
Coccolithus sarsiae,nannofossils,Coccolithus,Coccolithus sarsiae,sarsiae,
Coccolithus scissurus,nannofossils,Coccolithus,Coccolithus scissurus,scissurus,
Coccolithus scissurus (q),nannofossils,Coccolithus,Coccolithus scissurus,scissurus,
Coccolithus solitus,nannofossils,Coccolithus,Coccolithus solitus,solitus,
Coccolithus sp.,nannofossils,Coccolithus,Coccolithus sp.,sp.,
Coccolithus sp.(small),nannofossils,Coccolithus,Coccolithus sp.,sp.,
Coccolithus staurion,nannofossils,Coccolithus,Coccolithus staurion,staurion,
Coccolithus staurion (q),nannofossils,Coccolithus,Coccolithus staurion,staurion,
Coccolithus stavensis,nannofossils,Coccolithus,Coccolithus stavensis,stavensis,
Coccolithus subdistichus,nannofossils,Coccolithus,Coccolithus subdistichus,subdistichus,
Coccolithus tenuis,nannofossils,Coccolithus,Coccolithus tenuis,tenuis,
Coccolithus tenuistriatus,nannofossils,Coccolithus,Coccolithus tenuistriatus,tenuistriatus,
Coccolithus tenuistriatus (q),nannofossils,Coccolithus,Coccolithus tenuistriatus,tenuistriatus,
Cocconeis antiqua,diatoms,Cocconeis,Cocconeis antiqua,antiqua,
Cocconeis californica,diatoms,Cocconeis,Cocconeis californica,californica,
Cocconeis costata,diatoms,Cocconeis,Cocconeis costata,costata,
Cocconeis decipiens,diatoms,Cocconeis,Cocconeis decipiens,decipiens,
Cocconeis diminuta,diatoms,Cocconeis,Cocconeis diminuta,diminuta,
Cocconeis dirupta,diatoms,Cocconeis,Cocconeis dirupta,dirupta,
Cocconeis disculoides,diatoms,Cocconeis,Cocconeis disculoides,disculoides,
Cocconeis disculus,diatoms,Cocconeis,Cocconeis disculus,disculus,
Cocconeis distans,diatoms,Cocconeis,Cocconeis distans,distans,
Cocconeis fluminensis,diatoms,Cocconeis,Cocconeis fluminensis,fluminensis,
Cocconeis maxima,diatoms,Cocconeis,Cocconeis maxima,maxima,
Cocconeis notata,diatoms,Cocconeis,Cocconeis notata,notata,
Cocconeis pediculus,diatoms,Cocconeis,Cocconeis pediculus,pediculus,
Cocconeis pellucida,diatoms,Cocconeis,Cocconeis pellucida,pellucida,
Cocconeis pinnata,diatoms,Cocconeis,Cocconeis pinnata,pinnata,
Cocconeis placentula,diatoms,Cocconeis,Cocconeis placentula,placentula,
Cocconeis placentula euglypta,diatoms,Cocconeis,Cocconeis placentula euglypta,placentula,euglypta
Cocconeis pseudomarginata,diatoms,Cocconeis,Cocconeis pseudomarginata,pseudomarginata,
Cocconeis quarnerensis,diatoms,Cocconeis,Cocconeis quarnerensis,quarnerensis,
Cocconeis scutellum,diatoms,Cocconeis,Cocconeis scutellum,scutellum,
Cocconeis scutellum (q),diatoms,Cocconeis,Cocconeis scutellum,scutellum,
Cocconeis scuttellum stauroneiformis,diatoms,Cocconeis,Cocconeis scuttellum stauroneiformis,scuttellum,stauroneiformis
Cocconeis sp.,diatoms,Cocconeis,Cocconeis sp.,sp.,
Cocconeis vitrea,diatoms,Cocconeis,Cocconeis vitrea,vitrea,
Cocoolithus crassipons,nannofossils,Cocoolithus,Cocoolithus crassipons,crassipons,
Cocoolithus streckeri,nannofossils,Cocoolithus,Cocoolithus streckeri,streckeri,
Collosphaera huxleyi,radiolarians,Collosphaera,Collosphaera huxleyi,huxleyi,
Collosphaera invaginata,radiolarians,Collosphaera,Collosphaera invaginata,invaginata,
Collosphaera macropora (q),radiolarians,Collosphaera,Collosphaera macropora,macropora,
Collosphaera orthoconus,radiolarians,Collosphaera,Collosphaera orthoconus,orthoconus,
Collosphaera polygona,radiolarians,Collosphaera,Collosphaera polygona,polygona,
Collosphaera pyloma,radiolarians,Collosphaera,Collosphaera pyloma,pyloma,
Collosphaera sp.,radiolarians,Collosphaera,Collosphaera sp.,sp.,
Collosphaera tuberosa,radiolarians,Collosphaera,Collosphaera tuberosa,tuberosa,
Collosphaeridae,radiolarians,Collosphaeridae,Collosphaeridae,,
Comasphaeridium cometes,dinoflagellates,Comasphaeridium,Comasphaeridium cometes,cometes,
Compositae,pollen,Compositae,Compositae,,
Compositae (high-spined),pollen,Compositae,Compositae,,
Compositae (low-spined),pollen,Compositae,Compositae,,
Conarchnium nigriniae,radiolarians,Conarchnium,Conarchnium nigriniae,nigriniae,
Concavisporites sp.,pollen,Concavisporites,Concavisporites sp.,sp.,
Concavissimisporites granulatus,pollen,Concavissimisporites,Concavissimisporites granulatus,granulatus,
Concavissimisporites punctatus,pollen,Concavissimisporites,Concavissimisporites punctatus,punctatus,
Concris sp.,benthic_forams,Concris,Concris sp.,sp.,
Conococcolithus minutus,nannofossils,Conococcolithus,Conococcolithus minutus,minutus,
Conococcolithus panis,nannofossils,Conococcolithus,Conococcolithus panis,panis,
Conococcolithus sp.(q),nannofossils,Conococcolithus,Conococcolithus sp.,sp.,
Conorbina brotzeni,benthic_forams,Conorbina,Conorbina brotzeni,brotzeni,
Conotrochammina whangaia,benthic_forams,Conotrochammina,Conotrochammina whangaia,whangaia,
Convolvulaceae,pollen,Convolvulaceae,Convolvulaceae,,
Corannulus germanicus,nannofossils,Corannulus,Corannulus germanicus,germanicus,
Corannulus germanicus (q),nannofossils,Corannulus,Corannulus germanicus,germanicus,
Corbisema amicula,silicoflagellates,Corbisema,Corbisema amicula,amicula,
Corbisema angularis,silicoflagellates,Corbisema,Corbisema angularis,angularis,
Corbisema apiculata,silicoflagellates,Corbisema,Corbisema apiculata,apiculata,
Corbisema apiculata (q),silicoflagellates,Corbisema,Corbisema apiculata,apiculata,
Corbisema archangelskiana,silicoflagellates,Corbisema,Corbisema archangelskiana,archangelskiana,
Corbisema archangelskiana (q),silicoflagellates,Corbisema,Corbisema archangelskiana,archangelskiana,
Corbisema bimucronata,silicoflagellates,Corbisema,Corbisema bimucronata,bimucronata,
Corbisema bimucronata (q),silicoflagellates,Corbisema,Corbisema bimucronata,bimucronata,
Corbisema bimucronata (q) isosceles,silicoflagellates,Corbisema,Corbisema bimucronata (q) isosceles,bimucronata,
Corbisema bimucronata (q) unspined,silicoflagellates,Corbisema,Corbisema bimucronata (q) unspined,bimucronata,
Corbisema bimucronata bimucornata,silicoflagellates,Corbisema,Corbisema bimucronata bimucornata,bimucronata,bimucornata
Corbisema bimucronata elegans,silicoflagellates,Corbisema,Corbisema bimucronata elegans,bimucronata,elegans
Corbisema bimucronata rotatoria,silicoflagellates,Corbisema,Corbisema bimucronata rotatoria,bimucronata,rotatoria
Corbisema convexa,silicoflagellates,Corbisema,Corbisema convexa,convexa,
Corbisema cuspic,silicoflagellates,Corbisema,Corbisema cuspic,cuspic,
Corbisema disymmetrica angulata,silicoflagellates,Corbisema,Corbisema disymmetrica angulata,disymmetrica,angulata
Corbisema disymmetrica communis,silicoflagellates,Corbisema,Corbisema disymmetrica communis,disymmetrica,communis
Corbisema ellipsis,silicoflagellates,Corbisema,Corbisema ellipsis,ellipsis,
Corbisema exilis,silicoflagellates,Corbisema,Corbisema exilis,exilis,
Corbisema flexuosa,silicoflagellates,Corbisema,Corbisema flexuosa,flexuosa,
Corbisema flexuosa (q),silicoflagellates,Corbisema,Corbisema flexuosa,flexuosa,
Corbisema geometrica,silicoflagellates,Corbisema,Corbisema geometrica,geometrica,
Corbisema geometrica apiculata,silicoflagellates,Corbisema,Corbisema geometrica apiculata,geometrica,apiculata
Corbisema geometrica geometrica,silicoflagellates,Corbisema,Corbisema geometrica geometrica,geometrica,geometrica
Corbisema geometrica lateradiata,silicoflagellates,Corbisema,Corbisema geometrica lateradiata,geometrica,lateradiata
Corbisema glezerae (q),silicoflagellates,Corbisema,Corbisema glezerae,glezerae,
Corbisema hastata,silicoflagellates,Corbisema,Corbisema hastata,hastata,
Corbisema hastata globulata,silicoflagellates,Corbisema,Corbisema hastata globulata,hastata,globulata
Corbisema hastata hastata,silicoflagellates,Corbisema,Corbisema hastata hastata,hastata,hastata
Corbisema hastata hastata (double spines),silicoflagellates,Corbisema,Corbisema hastata hastata,hastata,hastata
Corbisema hastata hastata (q),silicoflagellates,Corbisema,Corbisema hastata hastata,hastata,hastata
Corbisema hastata incohata,silicoflagellates,Corbisema,Corbisema hastata incohata,hastata,incohata
Corbisema hastata minor,silicoflagellates,Corbisema,Corbisema hastata minor,hastata,minor
Corbisema hastata minor (q),silicoflagellates,Corbisema,Corbisema hastata minor,hastata,minor
Corbisema hastata miranda,silicoflagellates,Corbisema,Corbisema hastata miranda,hastata,miranda
Corbisema hastata s. ampl.,silicoflagellates,Corbisema,Corbisema hastata s. ampl.,hastata,
Corbisema hexacantha,silicoflagellates,Corbisema,Corbisema hexacantha,hexacantha,
Corbisema inermis,silicoflagellates,Corbisema,Corbisema inermis,inermis,
Corbisema inermis (q),silicoflagellates,Corbisema,Corbisema inermis,inermis,
Corbisema inermis ballantina,silicoflagellates,Corbisema,Corbisema inermis ballantina,inermis,ballantina
Corbisema inermis disymmetrica,silicoflagellates,Corbisema,Corbisema inermis disymmetrica,inermis,disymmetrica
Corbisema inermis inermis,silicoflagellates,Corbisema,Corbisema inermis inermis,inermis,inermis
Corbisema inermis inermis (paired spines),silicoflagellates,Corbisema,Corbisema inermis inermis,inermis,inermis
Corbisema inermis inermis (spines) (q),silicoflagellates,Corbisema,Corbisema inermis inermis,inermis,inermis
Corbisema inermis minor,silicoflagellates,Corbisema,Corbisema inermis minor,inermis,minor
Corbisema inermis minor (q),silicoflagellates,Corbisema,Corbisema inermis minor,inermis,minor
Corbisema jerseyensis,silicoflagellates,Corbisema,Corbisema jerseyensis,jerseyensis,
Corbisema katharinae,silicoflagellates,Corbisema,Corbisema katharinae,katharinae,
Corbisema lamellifera,silicoflagellates,Corbisema,Corbisema lamellifera,lamellifera,
Corbisema lamellifera (q),silicoflagellates,Corbisema,Corbisema lamellifera,lamellifera,
Corbisema lateradiata,silicoflagellates,Corbisema,Corbisema lateradiata,lateradiata,
Corbisema media,silicoflagellates,Corbisema,Corbisema media,media,
Corbisema navicula,silicoflagellates,Corbisema,Corbisema navicula,navicula,
