Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,Lithology Prefix,Lithology Principal Name,Texture Rank,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
356-U1463B-47X-1-A,34,87,399.44,399.97,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,light greenish gray,,,,,moderate [B06],3,gradational,sub-vertical,"Lithified, light greenish gray grainstone with sand size grains and large burrows (2-3 cm long) from the material in the lower part of the section. It is moderately bioturbated. Grains are composed mainly of carbonate grains and small bivalve fragment (less common). Occasional forams and bryozoan. Pyrite is scarce compared to the bed on top.",,,,356,U1463,B,47,X,1,A,,,,
356-U1463B-47X-1-A,87,150,399.97,400.6,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,light grayish green,,intraclasts,,,moderate [B06],3,scoured,sub-vertical,"LIthified, dark greenish gray grainstone with coarse sand to gravel grains. It contains intraclasts of light brown material (mud) several cm's long (up to 5 cm). The grains are mainly composed of carbonate grains but bivalve fragments are very abundat (up to 3 cm long). Few benthic forams and bryozoans and pyrite grains are common and coarse sand size. Many of the pyrite grains are yellowish brown and form intraclasts. The basal contact is scoured, sub-vertical but heavly bioturbated",,,,356,U1463,B,47,X,1,A,,,,
356-U1463B-47X-2-A,0,28,400.6,400.88,lithified [B84],skeletal,grainstone [E&K72; D62],4,,skeletal grainstone,neritic,dark greenish gray,,,,,moderate [B06],3,sharp,sub-horizontal,"Lithified, dark greenish gray to light greenish gray and light brownish gray, skeletal grainstone with gravel to coarse sand grains and sharp basal contact. Grains are composed mainly of bivalves and forams, less abundant bryozoan, and a solitary coral. Also abundant are carbonate andless common pyrite grains. The lower 5 cm is almost entirely composed of bioclasts with less pyrite.",,,,356,U1463,B,47,X,2,A,,,,
356-U1463B-47X-2-A,28,117,400.88,401.77,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,light olive gray,,grading (normal),,medium bedded [I54],moderate [B06],3,sharp,sub-horizontal,"Lithified, light olive gray grainstone with several beds ranging in thickeness from 2-5 cm. Defined by very sharp sub-horizontal contacts, normal grading and planar parallel laminate. The grains are mainly composed of coarse sand carbonate grains, gravel size bioclasts, mainly bivalves (less abundant than in the upper Section) and a few bryozoans. Sand to coarse sand size pyrite grains (black and reddish). Burrows are 2x5 cm and dark grayish green same as the material above.",,,,356,U1463,B,47,X,2,A,,,,
356-U1463B-47X-2-A,28,117,400.88,401.77,,,,,,,,,,parallel lamination,,,,,,,,,,,356,U1463,B,47,X,2,A,,,,
356-U1463B-47X-2-A,117,144,401.77,402.04,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,brownish gray,,intraclasts,,,moderate [B06],3,,,"LIthified, brownish gray grainstone with coarse sand size grains and light brown intraclats. Grains are composed of abundant reddish brown grains, bioclasts (bivalves, less forams and less bryozoans). Scarse large pyrite grains linked to the reddish brown grains.",,,,356,U1463,B,47,X,2,A,,,,
356-U1463B-47X-3-A,0,66,402.04,402.7,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,brownish gray,,intraclasts,,,,,scoured,sub-vertical,"Lithified, brownish gray grainstone with sand and coarse sand size grains, bivalves are up to gravel size. The grains are composed mainly of reddish brown coarse sand material, Bioclasts arec omposed of bivalves, few forams and bryozoan. A scoured, sub-vertical contact separates this deposit from the interval beneath",,,,356,U1463,B,47,X,3,A,,,,
356-U1463B-47X-3-A,66,110,402.7,403.14,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,light greenish gray,,,,medium bedded [I54],moderate [B06],3,sharp,sub-horizontal,"Lithified light greenish gray gainstone with sand size grains. It contains one medium (5 m) thick bed define by sharp basal and top contacts. This bed contains sand size grains of reddish brown material, bioclasts and lesser pyrite. Large (2x5 cm) burrows are infiled with the reddish brown material.",,,,356,U1463,B,47,X,3,A,,,,
356-U1463B-47X-3-A,110,147,403.14,403.51,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,dark greenish gray,,intraclasts,,medium bedded [I54],moderate [B06],3,sharp,sub-horizontal,"Lithified dark greenish gray gainstone with sand size grains. It contains one medium (5 m) thick bed define by sharp basal and top contacts. This bed contains sand size grains of dark greenish gray material, bioclasts and common pyrite. Large (2x5 cm) burrows are infilled with the reddish brown material near the base and top of this interval",,,,356,U1463,B,47,X,3,A,,,,
356-U1463B-47X-4-A,0,146,403.51,404.97,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,light greenish gray,,grading (normal),,medium bedded [I54],moderate [B06],3,sharp,sub-horizontal,"Lithified, light greenish gray to dark greenish gray grainstone with sand and coarse sand size grains. Bivalves can be up to gravel size. Several beds 5-7 cm are noted by their sharp basal contacts, grading and intraclasts. Beds are at 36-44 cm and 59-65 cm. Grains are mainly coarse sand size and sand size pyrite, Few (only in the beds) reddish brown, and bioclasts are composed of bivalves few forams and bryozoans",,,,356,U1463,B,47,X,4,A,,,,
356-U1463B-47X-4-A,0,146,403.51,404.97,,,,,,,,,,intraclasts,,,,,,,"The upper 43 cm are dark greenish gray, 43-100 cm mainly light brownish gray and the lower 46 cm are dark greenish gray. These colors reflect changes in the composition and size of the grains",,,,356,U1463,B,47,X,4,A,,,,
356-U1463B-47X-5-A,0,71,404.97,405.68,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,light greenish gray,,,,,,,sharp,sub-vertical,"Lithified, light greenish gray grainstone with sand size grains. The grains are mainly composed of carbonate and pyrite. Much less abundant are bioclasts (bivalves). A sharp sub-vertical contact is at 46 cm defines an 8 cm thick be. Burrows above this bed are of the same material as the bed. Bioturbation is slight to moderate.",,,,356,U1463,B,47,X,5,A,,,,
356-U1463B-47X-CC-A,0,15,405.68,405.83,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,light greenish gray,,,,,,,,,"Lithified, light greenish gray grainstone with sand size grains and bioclasts mainly composed of bivalves",,,,356,U1463,B,47,X,CC,A,,,,
356-U1463B-47X-CC-A,15,25,405.83,405.93,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,47,X,CC,A,,,,
356-U1463B-48X-1-A,0,78,408.8,409.58,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,dark greenish gray,,intraclasts,,,common [B06],4,sharp,sub-horizontal,"Lithified dark greenish gray grainstone with sand and coarse sand size grains. Bioclasts (bivalves) are gravel size. It contains light brown intraclasts and it is commonly burrowed. The grains are composed of mainly pyrite, carbonate grains and bioclasts (bivalves, bryozoan and forams).",,,,356,U1463,B,48,X,1,A,,,,
356-U1463B-48X-1-A,78,136,409.58,410.16,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,dark gray,,intraclasts,,,common [B06],4,,,"Lithified, dark to light gray grainstone with sand size grains. A large dark greenish gray intraclasts is present 104-106 cm. Large burrows filled with fine and coarse material. Finer towards the top. Grains are mainly composed of carbonate grains and pyrite and fewer bioclasts (bryozoan, bivalves and forams)",,,,356,U1463,B,48,X,1,A,,,,
356-U1463B-48X-2-A,0,64,410.26,410.9,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,light greenish gray,,,,,moderate [B06],3,,,"Lithified, light greenish gray grainstone with sand size grains mainly composed of carbonate and to a lesser extent pyrite and bioclasts (mainly bryozoan that are more diverse). A few bivalves and forams",,,,356,U1463,B,48,X,2,A,,,,
356-U1463B-48X-2-A,64,106,410.9,411.32,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,dark greenish gray,,intraclasts,,,moderate [B06],3,,,"Lithified, dark greenish gray grainstone with coarse sand and sand size grains. It contains light brown intraclasts. The grains are mainly composed of carbonates, large pyrite grains and bioclasts (bivalves and forams)",,,,356,U1463,B,48,X,2,A,,,,
356-U1463B-48X-3-A,0,71,411.32,412.03,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,dark greenish gray,,intraclasts,,,moderate [B06],3,,,"Lithified, dark greenish gray grainstone with coarse sand and sand size grains. It contains mud intraclasts several (up to 5 cm) long. The main grain components are carbonate grains, pyrite and bioclasts (bivalves very common) bryozoan and forams",,,,356,U1463,B,48,X,3,A,,,,
356-U1463B-48X-CC-A,0,31,412.03,412.34,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,dark greenish gray,,,,,moderate [B06],3,,,"Lithified, dark greenish gray grainstone with coarse sand and sand size grains. It contains mud intraclasts several (up to 5 cm) long. The main grain components are carbonate grains, pyrite and bioclasts (bivalves very common) bryozoan and forams",,,,356,U1463,B,48,X,CC,A,,,,
356-U1463B-48X-CC-A,31,41,412.34,412.44,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,48,X,CC,A,,,,
356-U1463B-49X-1-A,0,68,418.5,419.18,partially lithified,,grainstone [E&K72; D62],4,,grainstone,neritic,dark greenish gray,,intraclasts,,,,,,,"Lithified, dark greenish gray grainstone with coarse sand and sand size grains. It contains mud intraclasts several (up to 5 cm) long. The main grain components are carbonate grains, pyrite and bioclasts bryozoan, bivalves forams ad bryozoan",,,,356,U1463,B,49,X,1,A,,,,
356-U1463B-49X-CC-A,0,10,419.18,419.28,,,,,,,,,,,,,,,,,all to pal,,,,356,U1463,B,49,X,CC,A,,,,
356-U1463B-50X-1-A,0,81,428.2,429.01,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light greenish brown,,,,,moderate [B06],3,,,"Lithified, light greenish brow dolostone with sand size grains. Grains are mainly composed of carbonate, pyrite and very sparse bioclasts (fragments of bivalves and bryozoan). Grains in the upper 40 cm are coarser grained and contain more pyrite than in the lower part of the Section",,,,356,U1463,B,50,X,1,A,,,,
356-U1463B-50X-CC-A,0,25,429.01,429.26,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,light greenish gray,,,,,common [B06],4,,,"LIthified, light greenish gray packstone with sand size grains and common bioturbation. The grains are composed of pyrite, carbonate and bivalve fragment and few bryozoan fragments.",,,,356,U1463,B,50,X,CC,A,,,,
356-U1463B-51X-CC-A,0,11,437.9,438.01,lithified [B84],,packstone [E&K72; D62],3,,packstone,neritic,creamy gray,,,,,,,,,"LIthified, creamy gray packstone with coarse sand size and sand size grains. The grains are composed of mainly bioclasts (bivalve fragments and large benthic forams) carbonate grains, and few pyrite possibly glauconite grains",,,,356,U1463,B,51,X,CC,A,,,,
356-U1463B-52X-CC-A,0,25,447.6,447.85,lithified [B84],,packstone [E&K72; D62],3,,packstone,neritic,creamy gray,,,,,,,,,"LIthified, creamy gray packstone with coarse sand size and sand size grains. The grains are composed of mainly bioclasts (bivalve fragments and large benthic forams) carbonate grains, and few pyrite possibly glauconite grains",,,,356,U1463,B,52,X,CC,A,,,,
356-U1463B-52X-CC-A,25,35,447.85,447.95,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,52,X,CC,A,,,,
356-U1463B-53X-CC-A,0,12,457.3,457.42,lithified [B84],,grainstone [E&K72; D62],4,,grainstone,neritic,dark greenish gray,,,,,,,,,"Lithified, dark greenish gray grainstone with coarse sand and sand size grains. Grains are composed of carboante, pyrite, and/or glauconite. Some shell fragments are present. Benthic forams sand size all to pal",,,,356,U1463,B,53,X,CC,A,,,,
356-U1463B-54X,26,37,467.26,467.37,,,,,,,,,,,,,,,,,PAL,,,,356,U1463,B,54,X,,,,,,
356-U1463B-54X-CC-A,0,26,467,467.26,lithified [B84],,mudstone [E&K72; D62],1,,mudstone,neritic,creamy gray,,,,,,,,,"LIthified, creamy gray packstone with sand size grains and possible dolomite. The grains are composed of bioclasts (bivalves, forams, bryozoan) but also carbonate grains and possibly glauconite and/or pyrite",,,,356,U1463,B,54,X,CC,A,,,,
356-U1463B-55X-1-A,0,103,476.7,477.73,lithified [B84],,dolostone [USGS],,,dolostone,neritic,creamy gray,,,fully cemented fracture,,moderate [B06],3,,,"Lithified, creamy gray with greenish gray patches, dolostone. Dark grains (pyrite and or glauconite) form patches and are scattered throughout the dolostone. Bivalve fragments and very occasional foram",,,,356,U1463,B,55,X,1,A,,,,
356-U1463B-55X-1-A,0,103,476.7,477.73,,,,,,,,,,,anhydrite nodule,,,,,,,,,,356,U1463,B,55,X,1,A,,,,
356-U1463B-55X-1-A,103,140,477.73,478.1,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light brown,,,anhydrite nodule,,moderate [B06],3,sharp,sub-horizontal,"Between 103-140 cm a lithified light brown dolostone bed with sand size grains. It contains unidentifiable bioclasts and forams, also a 0.5 cm long anhydrite grains, sharp upper and lower contacts",,,,356,U1463,B,55,X,1,A,,,,
356-U1463B-55X-1-A,140,150,478.1,478.2,lithified [B84],,dolostone [USGS],,,dolostone,neritic,creamy gray,,,,,moderate [B06],3,,,"Lithified, creamy gray with greenish gray patches, dolostone. Dark grains (pyrite and or glauconite) form patches and are scattered throughout the dolostone. Bivalve fragments and very occasional foram",,,,356,U1463,B,55,X,1,A,,,,
356-U1463B-55X-2-A,0,60,478.2,478.8,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light gray,,solution cavity,anhydrite nodule,,common [B06],4,,,"LIthified light gray dolostone. From 0-20 cm it contains abundant bioclasts mainly bivalve fragments up to 2 cm, occasional forams. Solution cavities present in the light gray dolostone. Vein-like intrusions of brown dolostone. From 20-60 cm the dolostone is brown.",,,,356,U1463,B,55,X,2,A,,,,
356-U1463B-55X-2-A,60,88,478.8,479.08,lithified [B84],,dolostone [USGS],,,dolostone,neritic,dark gray,,solution cavity,anhydrite nodule,,common [B06],4,,,"Mixed lithified dark gray dolostone and light to dark brown dowlostone. The dark gray dolostone contains bioclasts mainly bivalves with sand size and forms sharp, but irregular contacts with the brown dolostone. The contains between the gray and brown dolostone are rimmed by an even darker gray 2-3 cm thick aureola. The brown dolostone contains gravel size shells that are well preserved mainly bivalves up to 4 cm long. Intraclasts and or burrows 2-3 cm long, of dark gray and light brown material are present. Anhydrate nodule at 65 cm",,,,356,U1463,B,55,X,2,A,,,,
356-U1463B-55X-2-A,88,144,479.08,479.64,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light brown,,solution cavity,,,common [B06],4,,,"LIthified, light creamy brown dolostone with pyrite and/or glauconite sand size grains. Bivalves and forams can be identified.",,,,356,U1463,B,55,X,2,A,,,,
356-U1463B-55X-3-A,0,145,479.64,481.09,lithified [B84],,dolostone [USGS],,,dolostone,neritic,cream,,,,,common [B06],4,sharp,sub-horizontal,"Lithified, cream dolostone with burrows and or patches (several cm in diamter) rich in pyrite and/or glauconite. Pyrite and/or glauconite are also scattered throughout the Section. Between 124-126 cm a bed of coarser material (bioclasts, mainly bivalves) is noted by sharp basal and top contacts. Recognizable bioclasts are bivalves and sand size",,,,356,U1463,B,55,X,3,A,,,,
356-U1463B-55X-4-A,0,150,481.09,482.59,lithified [B84],,dolostone [USGS],,,dolostone,neritic,cream,,,,,,,,,"Lithified, cream dolostone with sand size brown bivalve fragments. Larger gravel size, brown bivalve fragments from 120 to 140 cm. Scattered throughout the matrix are sand size pyrite and/or glauconite grains. A few large burrows (5 cm long) and dark gray.",,,,356,U1463,B,55,X,4,A,,,,
356-U1463B-55X-5-A,0,89,482.59,483.48,lithified [B84],,dolostone [USGS],,,dolostone,neritic,cream,,,,,moderate [B06],3,sharp,sub-horizontal,"LIthified, cream dolostone with bands of dark gray dolostone at 20-23 and 59-61 cm The bands are noted by their sharp contacts and color. Dark gray patches are scattered throughout. Abundant bivalve fragments generally brown and up to 4 cm's long occur throughout the Section. More commonly the fragments are 2 cm long. From 82-89 cm chicken wire structures noted by dark rims around subrounded dolostone grains. Infilled fluid veins cut across the lower part of the Section.",,,,356,U1463,B,55,X,5,A,,,,
356-U1463B-55X-6-A,0,67,483.58,484.25,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light brown,,solution cavity,anhydrite nodule,,moderate [B06],3,,,"Lithified, light brown dolsotone with abundant solution cavities. Anhydrite nodules (<1 cm long) are present. Bivalve fragments are fairly common and ~2 cm long. But they have been altered (brown in color). Pyrite and/or glauconite sand size grains are scattered throughout the matrix. An anhydrite nodule (3 cm long) near the base of the Section.",,,,356,U1463,B,55,X,6,A,,,,
356-U1463B-55X-CC-A,0,15,484.25,484.4,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light brown,,solution cavity,anhydrite nodule,,,,,,"Lithified, light brown dolsotone with abundant solution cavities.. Bivalve fragments are fairly common and ~2 cm long. But they have been altered (brown in color). Pyrite and/or glauconite sand size grains are scattered throughout the matrix.",,,,356,U1463,B,55,X,CC,A,,,,
356-U1463B-55X-CC-A,15,25,484.4,484.5,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,55,X,CC,A,,,,
356-U1463B-56X-CC-A,0,30,486.4,486.7,lithified [B84],,dolostone [USGS],,,dolostone,neritic,cream,,,anhydrite nodule,,,,sharp,sub-horizontal,Lithified cream dolostone with dark brown patches several cm's thick and criss-crossing the width of the core. An anhydrite nodule at 11-12 cm. A sharp contact at 19 cm separates the cream dolostone form a beige dolsotone.,,,,356,U1463,B,56,X,CC,A,,,,
356-U1463B-56X-CC-A,30,40,486.7,486.8,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,56,X,CC,A,,,,
356-U1463B-57X-CC-A,0,9,496.1,496.19,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light brown,,solution cavity,anhydrite nodule,,,,,,"Lithified, light brown dolostone with anhydrite nodules and dissolution cavities. Few grains of pyrite.",,,,356,U1463,B,57,X,CC,A,,,,
356-U1463B-58X-CC-A,0,11,505.8,505.91,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light gray,,solution cavity,anhydrite nodule,,,,,,"LIthified, dolostone light brown with anhydrite nodules, dissolution features, some pyrite gains, possibly glauconite grains, bioclasts are bivalve fragments.",,,,356,U1463,B,58,X,CC,A,,,,
356-U1463B-58X-CC-A,11,21,505.91,506.01,,,,,,,,,,,,,,,,,to pal,,,,356,U1463,B,58,X,CC,A,,,,
356-U1463B-59X-CC-A,0,5,515.5,515.55,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light gray,,,,,,,,,"LIthified, dolostone, light gray",,,,356,U1463,B,59,X,CC,A,,,,
356-U1463B-60X-CC-A,0,5,525.2,525.25,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light brown,,solution cavity,,,,,,,ATP,,,,356,U1463,B,60,X,CC,A,,,,
