dupes and comments,Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance type,Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. color,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Lith. comment,Clast lithology,Clast size,Clast morphology (shape),Clast sorting,Clast color,Clast roundness,Clast roundness rank,Clast lithology comment,Matrix sorting,Clast/matrix texture,Matrix comment,Bioturbation intensity,Bioturbation intensity rank,General comment,File Data,Ship File Links,Shore File Links,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
,344-U1380C-13R-1-A,344,U1380,C,13,13-1,R,1,A,58,150,545.28,546.2,fractured,destroyed [drilling disturbance],8,clayey,silt [USGS],,10GY 3/1 (very dark greenish gray),clayey  silt ,clayey silt ,silt [W22_1],2,silt [W22_1],2,,,,,,,,,,well [BP01],,,sparse [B06],1,"Massive very dark greenish gray clayey siltstone with a well sorted matrix of feldspars, hornblende, quartz and accesory actinolite and biotite.  Interlayered 1.5 cm thick sandy horizon at 57 to 58 cm.  Some diatom fragments but nannofossils have become more sparse in general.  Disseminated shell fragments throughout core. Lower half of the core is extremely fractured along foliation planes which are only mm thick",,,,,,,
,344-U1380C-13R-2-A,344,U1380,C,13,13-2,R,2,A,0,102,546.2,547.22,fractured,destroyed [drilling disturbance],8,clayey,silt [USGS],,10GY 3/1 (very dark greenish gray),clayey  silt ,clayey silt ,silt [W22_1],2,silt [W22_1],2,,,,,,,,,,well [BP01],,,sparse [B06],1,"Massive very dark greenish gray clayey siltstone with a well sorted matrix of feldspars, hornblende, quartz and accesory actinolite and biotite.  Some diatom fragments but nannofossils have become more sparse in general.  Disseminated shell fragments throughout core.parts of the core are fractured along foliation planes which are only mm thick giving the core a 'fissile' look",,,,,,,
,344-U1380C-13R-3-A,344,U1380,C,13,13-3,R,3,A,0,49,547.22,547.71,fractured,destroyed [drilling disturbance],8,clayey,silt [USGS],,10GY 3/1 (very dark greenish gray),clayey  silt ,clayey silt ,silt [W22_1],2,silt [W22_1],2,,,,,,,,,,well [BP01],,,sparse [B06],1,"Massive very dark greenish gray clayey siltstone with a well sorted matrix of feldspars, hornblende, quartz and accesory actinolite and biotite.  Some diatom fragments but nannofossils have become more sparse in general.  Disseminated shell fragments throughout core.parts of the core are fractured along foliation planes which are only mm thick giving the core a 'fissile' look",,,,,,,
,344-U1380C-13R-3-A,344,U1380,C,13,13-3,R,3,A,49,80,547.71,548.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,,,,,
,344-U1380C-13R-4-A,344,U1380,C,13,13-4,R,4,A,0,150,548.02,549.52,fractured,moderate to high [drilling disturbance],5,silty-sandy [Leg339],siltstone [USGS],,10GY 3/1 (very dark greenish gray),silty-sandy   siltstone ,silty-sandy  siltstone ,very fine sand [W22_2],3,silt [W22_1],2,,,,,,,,,,well [BP01],,,sparse [B06],1,"Massive very dark greenish gray clayey siltstone with a well sorted matrix of feldspars, hornblende, quartz and accesory actinolite and biotite.  Some diatom fragments but nannofossils have become more sparse in general.  Disseminated shell fragments throughout core.parts of the core are fractured along foliation planes which are only mm thick giving the core a 'fissile' look.  Wood or petrified wood fragment at 71 cm",,,,,,,
,344-U1380C-13R-5-A,344,U1380,C,13,13-5,R,5,A,0,142,549.52,550.94,fractured,moderate to high [drilling disturbance],5,silty-sandy [Leg339],siltstone [USGS],,10GY 3/1 (very dark greenish gray),silty-sandy   siltstone ,silty-sandy  siltstone ,very fine sand [W22_2],3,silt [W22_1],2,,,,,,,,,,well [BP01],,,sparse [B06],1,"Massive very dark greenish gray clayey siltstone with a well sorted matrix of feldspars, hornblende, quartz and accesory actinolite and biotite.  Some diatom fragments but nannofossils have become more sparse in general.  Disseminated shell fragments throughout core.parts of the core are fractured along foliation planes which are only mm thick giving the core a 'fissile' look.  Wood or petrified wood fragment at 71 cm",,,,,,,
,344-U1380C-13R-5-A,344,U1380,C,13,13-5,R,5,A,142,144,550.94,550.96,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-13R-5-A,344,U1380,C,13,13-5,R,5,A,144,150,550.96,551.02,fractured,high [drilling disturbance],6,silty-sandy [Leg339],siltstone [USGS],,10GY 3/1 (very dark greenish gray),silty-sandy   siltstone ,silty-sandy  siltstone ,very fine sand [W22_2],3,silt [W22_1],2,,,,,,,,,,well [BP01],,,sparse [B06],1,"Massive very dark greenish gray clayey siltstone with a well sorted matrix of feldspars, hornblende, quartz and accesory actinolite and biotite.  Contains a sandy layer at 142-144 cm that is dominantly made of hornblende and hypersthene, rare biotite and chlorite and some glass shards that are somewhat altered. Some diatom fragments but nannofossils have become more sparse in general.  Disseminated shell fragments throughout core. Shell of about 1 cm diameter at 14 cm.  Some parts of this section are fractured along foliation planes which are only mm thick giving the core a 'fissile' look",,,,,,,
,344-U1380C-13R-6-A,344,U1380,C,13,13-6,R,6,A,0,58,551.02,551.6,fractured,moderate to high [drilling disturbance],5,silty-sandy [Leg339],siltstone [USGS],,10GY 3/1 (very dark greenish gray),silty-sandy   siltstone ,silty-sandy  siltstone ,medium sand [W22_2],5,very fine silt [W22_2],2,Suspect sandy layers intercalated in this section but high degree of fracturing makes observation difficult.  ,,,,,,,,,well [BP01],,,sparse [B06],1,"Massive very dark greenish gray clayey siltstone with a well sorted matrix of feldspars, hornblende, and accessory actinolite and biotite.  Some diatom fragments but nannofossils have become more sparse in general. Some parts of this section are fractured along foliation planes which are only mm thick giving the core a 'fissile' look",,,,,,,
,344-U1380C-13R-6-A,344,U1380,C,13,13-6,R,6,A,58,88,551.6,551.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,,,,,
,344-U1380C-13R-7-A,344,U1380,C,13,13-7,R,7,A,0,55,551.9,552.45,fractured,high [drilling disturbance],6,,siltstone [USGS],,10GY 4/1 (dark greenish gray),siltstone ,siltstone ,fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,moderate [BP01],,,sparse [B06],1,Very thickly bedded dark green sandy siltstone with common shell fragments.  ,,,,,,,
,344-U1380C-13R-7-A,344,U1380,C,13,13-7,R,7,A,55,69,552.45,552.59,,,,,sandstone [USGS],,10GY 4/1 (dark greenish gray),sandstone ,sandstone ,medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,moderate [BP01],,,absent [B06],0,"Poorly consolidated sand that is intermixed with abundant tiny shell fragments and other microscopic biogenic material.  Two loose large fragments between 69 and 77 cm depth are a well consolidated and carbonate cemented sandstone.  Matrix composition of this material is feldspar, hornblende and rare biotite   ",,,,,,,
,344-U1380C-13R-7-A,344,U1380,C,13,13-7,R,7,A,69,77,552.59,552.67,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-13R-7-A,344,U1380,C,13,13-7,R,7,A,77,82,552.67,552.72,,,,,sandstone [USGS],,10GY 4/1 (dark greenish gray),sandstone ,sandstone ,medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,moderate [BP01],,,absent [B06],0,"Poorly consolidated sand that is intermixed with abundant tiny shell fragments and other microscopic biogenic material.  Two loose large fragments between 69 and 77 cm depth are a well consolidated and carbonate cemented sandstone.  Matrix composition of this material is feldspar, hornblende and rare biotite   ",,,,,,,
,344-U1380C-14R-1-A,344,U1380,C,14,14-1,R,1,A,0,7,554.4,554.47,slurry,destroyed [drilling disturbance],8,,sandstone [USGS],,5GY 3/1 (very dark greenish gray),sandstone ,sandstone ,medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,moderate [BP01],,,absent [B06],0,"Poorly consolidated sand that is intermixed with abundant tiny shell fragments and other microscopic biogenic material.  Loose large fragments between 7 and 12,  57 and 63, 64 and 69 and 70 to 74 cm depth are a well consolidated and carbonate cemented sandstone.  Matrix composition of this material is common feldspar, amphyboles, lithic fragments, pyrite and chlorite.   ",,,,,,,
,344-U1380C-14R-1-A,344,U1380,C,14,14-1,R,1,A,7,12,554.47,554.52,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-14R-1-A,344,U1380,C,14,14-1,R,1,A,12,57,554.52,554.97,slurry,destroyed [drilling disturbance],8,,sandstone [USGS],,5GY 3/1 (very dark greenish gray),sandstone ,sandstone ,medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,moderate [BP01],,,absent [B06],0,"Poorly consolidated sand that is intermixed with abundant tiny shell fragments and other microscopic biogenic material.  Loose large fragments between 7 and 12,  57 and 63, 64 and 69 and 70 to 74 cm depth are a well consolidated and carbonate cemented sandstone.  Matrix composition of this material is common feldspar, amphyboles, lithic fragments, pyrite and chlorite.   ",,,,,,,
,344-U1380C-14R-1-A,344,U1380,C,14,14-1,R,1,A,57,63,554.97,555.03,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-14R-1-A,344,U1380,C,14,14-1,R,1,A,63,64,555.03,555.04,slurry,destroyed [drilling disturbance],8,,sandstone [USGS],,5GY 3/1 (very dark greenish gray),sandstone ,sandstone ,medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,moderate [BP01],,,absent [B06],0,"Poorly consolidated sand that is intermixed with abundant tiny shell fragments and other microscopic biogenic material.  Loose large fragments between 7 and 12,  57 and 63, 64 and 69 and 70 to 74 cm depth are a well consolidated and carbonate cemented sandstone.  Matrix composition of this material is common feldspar, amphyboles, lithic fragments, pyrite and chlorite.   ",,,,,,,
,344-U1380C-14R-1-A,344,U1380,C,14,14-1,R,1,A,64,69,555.04,555.09,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-14R-1-A,344,U1380,C,14,14-1,R,1,A,69,70,555.09,555.1,slurry,destroyed [drilling disturbance],8,,sandstone [USGS],,5GY 3/1 (very dark greenish gray),sandstone ,sandstone ,medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,moderate [BP01],,,absent [B06],0,"Poorly consolidated sand that is intermixed with abundant tiny shell fragments and other microscopic biogenic material.  Loose large fragments between 7 and 12,  57 and 63, 64 and 69 and 70 to 74 cm depth are a well consolidated and carbonate cemented sandstone.  Matrix composition of this material is common feldspar, amphyboles, lithic fragments, pyrite and chlorite.   ",,,,,,,
,344-U1380C-14R-1-A,344,U1380,C,14,14-1,R,1,A,70,74,555.1,555.14,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-14R-1-A,344,U1380,C,14,14-1,R,1,A,74,128,555.14,555.68,slurry,destroyed [drilling disturbance],8,,sandstone [USGS],,5GY 3/1 (very dark greenish gray),sandstone ,sandstone ,medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,moderate [BP01],,,absent [B06],0,"Poorly consolidated sand that is intermixed with abundant tiny shell fragments and other microscopic biogenic material.  Loose large fragments between 7 and 12,  57 and 63, 64 and 69 and 70 to 74 cm depth are a well consolidated and carbonate cemented sandstone.  Matrix composition of this material is common feldspar, amphyboles, lithic fragments, pyrite and chlorite.   ",,,,,,,
,344-U1380C-14R-1-A,344,U1380,C,14,14-1,R,1,A,128,142,555.68,555.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,,,,,
,344-U1380C-14R-2-A,344,U1380,C,14,14-2,R,2,A,0,60,555.82,556.42,fragmented,high [drilling disturbance],6,,sandstone [USGS],,5GY 3/1 (very dark greenish gray),sandstone ,sandstone ,medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,moderate [BP01],,,absent [B06],0,"Weakly consolidated sand that is intermixed with abundant tiny shell fragments and other microscopic biogenic material.  well consolidated fragments at 54 to 60 cm. Matrix composition of this material is common feldspar, amphyboles, lithic fragments, pyrite and chlorite.   ",,,,,,,
,344-U1380C-14R-CC-A,344,U1380,C,14,14-CC,R,CC,A,0,20,556.42,556.62,slurry,destroyed [drilling disturbance],8,,sandstone [USGS],,5GY 3/1 (very dark greenish gray),sandstone ,sandstone ,medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,moderate [BP01],,,absent [B06],0,"Poorly consolidated sand that is intermixed with abundant tiny shell fragments and other microscopic biogenic material.  Two loose large fragments between 69 and 77 cm depth are a well consolidated and carbonate cemented sandstone.  Matrix composition of this material is common feldspar, amphyboles, lithic fragments, pyrite and chlorite.   ",,,,,,,
,344-U1380C-15R-1-A,344,U1380,C,15,15-1,R,1,A,0,13,564.1,564.23,fragmented,slight [drilling disturbance],2,silty,claystone [USGS],,5GY 3/1 (very dark greenish gray),silty  claystone ,silty claystone ,silt [W22_1],2,silt [W22_1],2,,,,,,,,,,well [BP01],,,moderate [B06],3,,,,,,,,
,344-U1380C-15R-1-A,344,U1380,C,15,15-1,R,1,A,13,26,564.23,564.36,,slight [drilling disturbance],2,,sandstone [USGS],,5GY 2/1 (light chartreuse greenish gray),sandstone ,sandstone ,fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,well [BP01],,,absent [B06],0,lamination betwen finer grained sand and coarser grained sand in mm-scale,,,,,,,
,344-U1380C-15R-1-A,344,U1380,C,15,15-1,R,1,A,26,54,564.36,564.64,fractured,high [drilling disturbance],6,silty,claystone [USGS],,5GY 3/1 (very dark greenish gray),silty  claystone ,silty claystone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",,,,,,,,,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt with inclined intercalated sandstone beds in cm-size at 54 to 56, 67 to 70, 97 to 101, 108 to 113 cm; Strongly distrubed by drilling. Sandstone beds show bioturbated upper parts.",,,,,,,
,344-U1380C-15R-1-A,344,U1380,C,15,15-1,R,1,A,54,56,564.64,564.66,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-15R-1-A,344,U1380,C,15,15-1,R,1,A,56,67,564.66,564.77,fractured,high [drilling disturbance],6,silty,claystone [USGS],,5GY 3/1 (very dark greenish gray),silty  claystone ,silty claystone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",,,,,,,,,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt with inclined intercalated sandstone beds in cm-size at 54 to 56, 67 to 70, 97 to 101, 108 to 113 cm; Strongly distrubed by drilling. Sandstone beds show bioturbated upper parts.",,,,,,,
,344-U1380C-15R-1-A,344,U1380,C,15,15-1,R,1,A,67,70,564.77,564.8,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-15R-1-A,344,U1380,C,15,15-1,R,1,A,70,97,564.8,565.07,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",,,,,,,,,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt with inclined intercalated sandstone beds in cm-size at 54 to 56, 67 to 70, 97 to 101, 108 to 113 cm; Strongly distrubed by drilling. Sandstone beds show bioturbated upper parts.",,,,,,,
,344-U1380C-15R-1-A,344,U1380,C,15,15-1,R,1,A,97,101,565.07,565.11,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-15R-1-A,344,U1380,C,15,15-1,R,1,A,101,108,565.11,565.18,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",,,,,,,,,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt with inclined intercalated sandstone beds in cm-size at 54 to 56, 67 to 70, 97 to 101, 108 to 113 cm; Strongly distrubed by drilling. Sandstone beds show bioturbated upper parts.",,,,,,,
,344-U1380C-15R-1-A,344,U1380,C,15,15-1,R,1,A,108,113,565.18,565.23,,,,,sandstone [USGS],,10G 3/1 (very dark greenish gray),sandstone ,sandstone ,,,,,,,,,,,,,,,,,,,,,,,,,,
,344-U1380C-15R-1-A,344,U1380,C,15,15-1,R,1,A,113,145,565.23,565.55,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",,,,,,,,,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt with inclined intercalated sandstone beds in cm-size at 54 to 56, 67 to 70, 97 to 101, 108 to 113 cm; Strongly distrubed by drilling. Sandstone beds show bioturbated upper parts.",,,,,,,
,344-U1380C-15R-1-A,344,U1380,C,15,15-1,R,1,A,145,150,565.55,565.6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,,
,344-U1380C-15R-2-A,344,U1380,C,15,15-2,R,2,A,0,66,565.6,566.26,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",(muddy) limestone,cobble [W22_2],blocky,,10Y 5/1 (greenish gray),rounded,5,,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt with inclined intercalat 97 to 101, 108 to 113 cm; Strongly distrubed by drilling. Sandstone beds show bioturbated upper parts. One carbonate concretion betwen 21 and 24 cm",,,,,,,
,344-U1380C-15R-CC-A,344,U1380,C,15,15-CC,R,CC,A,0,17,566.26,566.43,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",,,,,,,,,moderate [BP01],,,moderate [B06],3,moderately bioturbated clayey silt ,,,,,,,
,344-U1380C-16R-1-A,344,U1380,C,16,16-1,R,1,A,0,140,573.8,575.2,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",,,,,,,,,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt.  Interlayered cm thick sand beds.  Top of beds are moderately bioturbated.  matrix composed of abundant feldspar, glass, calcite chlorite and accessory chert.  Rare nannos.",,,,,,,
,344-U1380C-16R-CC-A,344,U1380,C,16,16-CC,R,CC,A,0,22,575.2,575.42,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",conglomerate,pebble [W22_2],spherical,,,,,Conglomerate clast made of subrounded grains that are nera 2 mm in size.  Clast is cemented by carbonate and conatins small shell fragments.,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt.  Interlayered cm thick sand beds.  Top of beds are moderately bioturbated.  Clast at 10 to 13 cm. 
Matrix composed of abundant feldspar, glass, calcite chlorite and accessory chert.  Rare nannos ",,,,,,,
,344-U1380C-17R-1-A,344,U1380,C,17,17-1,R,1,A,0,63,583.5,584.13,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",,,,,,,,,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt.  Interlayered cm thick sand beds.  Extremely fractured sections.
matrix composed of abundant feldspar, glass, calcite chlorite and accessory chert.  Rare nannos.",,,,,,,
,344-U1380C-17R-1-A,344,U1380,C,17,17-1,R,1,A,63,90,584.13,584.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,,,,,
,344-U1380C-17R-2-A,344,U1380,C,17,17-2,R,2,A,0,120,584.4,585.6,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",,,,,,,,,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt.  Interlayered cm thick sand beds.  Extremely fractured sections. matrix composed of abundant feldspar, glass, calcite chlorite and accessory chert.  Rare nannos.",,,,,,,
,344-U1380C-17R-CC-A,344,U1380,C,17,17-CC,R,CC,A,0,20,585.6,585.8,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",,,,,,,,,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt.  Interlayered cm thick sand beds.  Extremely fractured sections. matrix composed of abundant feldspar, glass, calcite chlorite and accessory chert.  Rare nannos.",,,,,,,
,344-U1380C-18R-1-A,344,U1380,C,18,18-1,R,1,A,0,113,593.2,594.33,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",,,,,,,,,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt.  Interlayered cm thick sand beds  Strongly fractured sections. matrix composed of abundant feldspar, glass, calcite chlorite and accessory chert.  Rare nannos, some shell fragments.",,,,,,,
,344-U1380C-18R-2-A,344,U1380,C,18,18-2,R,2,A,0,53,594.33,594.86,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,sand [W22_1],3,"several cm-sized sandstone beds, partly disseminated",,,,,,,,,moderate [BP01],,,moderate [B06],3,"moderately bioturbated clayey silt.  Interlayered cm thick sand beds.  Extremely fractured sections. matrix composed of abundant feldspar, glass, calcite chlorite and accessory chert.  Rare nannos.",,,,,,,
