Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology prefix,Principal  lithology,Lithology suffix,Lithology name,Grain size max. [mm],Lithification,Lithification rank,Lithology [%],Lithology classification,Comment,File Data,
317-U1352B-58X-5-A,317,U1352,B,58,58-5,X,5,A,0,149,499.42,500.91,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,
317-U1352B-58X-6-A,317,U1352,B,58,58-6,X,6,A,0,150,500.92,502.42,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,
317-U1352B-58X-7-A,317,U1352,B,58,58-7,X,7,A,0,100,502.42,503.42,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,
317-U1352B-58X-8-A,317,U1352,B,58,58-8,X,8,A,0,73,503.42,504.15,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,
317-U1352B-58X-CC-A,317,U1352,B,58,58-CC,X,CC,A,0,47,504.14,504.61,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",homogeneous mud,,
317-U1352B-59X-1-A,317,U1352,B,59,59-1,X,1,A,0,149,504.3,505.79,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-59X-2-A,317,U1352,B,59,59-2,X,2,A,0,110,505.8,506.9,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-59X-2-A,317,U1352,B,59,59-2,X,2,A,110,117,506.9,506.97,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,
317-U1352B-59X-2-A,317,U1352,B,59,59-2,X,2,A,117,129,506.97,507.09,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-59X-CC-A,317,U1352,B,59,59-CC,X,CC,A,0,10,507.09,507.19,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-59X-CC-A,317,U1352,B,59,59-CC,X,CC,A,10,33,507.19,507.42,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision",,,
317-U1352B-60X-1-A,317,U1352,B,60,60-1,X,1,A,0,23,513.9,514.13,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-60X-1-A,317,U1352,B,60,60-1,X,1,A,23,71,514.13,514.61,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,
317-U1352B-60X-CC-A,317,U1352,B,60,60-CC,X,CC,A,0,32,514.61,514.93,,Marl [Leg210],,Marl,,,,,Leg 210,vf sandy marl,,
317-U1352B-61X-1-A,317,U1352,B,61,61-1,X,1,A,0,70,523.5,524.2,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-61X-2-A,317,U1352,B,61,61-2,X,2,A,0,50,524.5,525,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-61X-2-A,317,U1352,B,61,61-2,X,2,A,50,78,525,525.28,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",,,
317-U1352B-61X-CC-A,317,U1352,B,61,61-CC,X,CC,A,0,28,525.34,525.62,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-61X-CC-A,317,U1352,B,61,61-CC,X,CC,A,28,33,525.62,525.67,,Sandy Mud [S54-Leg183],,Sandy Mud,,indurated,,,"Shepard, 1954 - Leg 183 revision",,,
317-U1352B-62X-1-A,317,U1352,B,62,62-1,X,1,A,0,150,533.1,534.6,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-62X-2-A,317,U1352,B,62,62-2,X,2,A,0,150,534.6,536.1,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-62X-3-A,317,U1352,B,62,62-3,X,3,A,0,150,536.1,537.6,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-62X-4-A,317,U1352,B,62,62-4,X,4,A,0,150,537.6,539.1,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-62X-5-A,317,U1352,B,62,62-5,X,5,A,0,150,539.1,540.6,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-62X-6-A,317,U1352,B,62,62-6,X,6,A,0,100,540.6,541.6,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-62X-7-A,317,U1352,B,62,62-7,X,7,A,0,99,541.6,542.59,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-62X-CC-A,317,U1352,B,62,62-CC,X,CC,A,0,33,542.58,542.91,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision",,,
317-U1352B-63X-1-A,317,U1352,B,63,63-1,X,1,A,0,149,542.7,544.19,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35, 74-80, 119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63, 80-83, 93-100, 120-121 cm; Sect. 4: 32-34, 59-60, 69-72, 111-116, 122-130, 138-142,146 cm; Sect. 5: 35-40, 56-57, 70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,
317-U1352B-63X-2-A,317,U1352,B,63,63-2,X,2,A,0,150,544.2,545.7,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,
317-U1352B-63X-3-A,317,U1352,B,63,63-3,X,3,A,0,140,545.7,547.1,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,
317-U1352B-63X-4-A,317,U1352,B,63,63-4,X,4,A,0,150,547.2,548.7,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,
317-U1352B-63X-5-A,317,U1352,B,63,63-5,X,5,A,0,150,548.7,550.2,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,
317-U1352B-63X-6-A,317,U1352,B,63,63-6,X,6,A,0,140,550.2,551.6,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,
317-U1352B-63X-7-A,317,U1352,B,63,63-7,X,7,A,0,55,551.6,552.15,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,
317-U1352B-63X-CC-A,317,U1352,B,63,63-CC,X,CC,A,0,41,552.15,552.56,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark greenish gray (5GY 4/1) homogeneous mud with dark greenish gray (10GY 4/1) more clay-rich mud, both with trace to minor amounts of vf micaceous well-sorted sand.  Color banding is prevalent but it is a drilling (biscuiting) artifact; however, some lighter gray clay-rich intervals are not affected by drilling disturbance. Clay-rich intervals are: Sect. 1: 27-28, 35,74-80,119-120 cm; Sect. 2: 10-18, 84-88, 130-131 cm; Sect. 3: 9-10, 32-33, 62-63,80-83,93-100,120-121 cm; Sect. 4: 32-34,59-60,69-72,111-116,122-130,138-142,146 cm; Sect. 5: 35-40,56-57,70-78 cm; Sect. 6: 16-17, 25-26 cm; Sect. 7: 10-15 cm.
",,
317-U1352B-64X-1-A,317,U1352,B,64,64-1,X,1,A,0,120,552.2,553.4,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision","Dark greenish gray, micaceous homogeneous v.f. - f. sandy mud, with scattered rare shell fragments.  ",,
317-U1352B-64X-1-A,317,U1352,B,64,64-1,X,1,A,120,150,553.4,553.7,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Micaceous, homogeneous mud with a few % of v.f. sand, with rare shell fragments scattered.",,
317-U1352B-64X-2-A,317,U1352,B,64,64-2,X,2,A,0,150,553.7,555.2,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Micaceous, homogeneous mud with a few % of v.f. sand, with rare shell fragments scattered.",,
317-U1352B-64X-3-A,317,U1352,B,64,64-3,X,3,A,0,132,555.2,556.52,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Micaceous, homogeneous mud with rare shell fragments scattered.",,
317-U1352B-64X-3-A,317,U1352,B,64,64-3,X,3,A,132,147,556.52,556.67,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision","Micaceous, homogeneous v.f. - f. (mostly f.) sandy mud.  ",,
317-U1352B-64X-4-A,317,U1352,B,64,64-4,X,4,A,0,58,556.7,557.28,,Marl [Leg210],,Marl,,,,,Leg 210,Olive gray homogeneous v.f. - f. sandy marl. ,,
317-U1352B-64X-4-A,317,U1352,B,64,64-4,X,4,A,59,59,557.29,557.29,,Marl [Leg210],,Marl,,,,,Leg 210,muddy f. sand.  (f. sandy Marl by smear slide from Section 4).  ,,
317-U1352B-64X-CC-A,317,U1352,B,64,64-CC,X,CC,A,0,39,557.28,557.67,,Marl [Leg210],,Marl,,,,,Leg 210,Olive gray homogeneous v.f. - f. sandy marl.  Including some calcareous concretions.,,
317-U1352B-65X-1-A,317,U1352,B,65,65-1,X,1,A,0,54,561.8,562.34,,Marl [Leg210],,Marl,,soft,,,Leg 210,moderately sorted very fine to fine (mostly fine) sandy marl. Includes numerous cemented blocks of marlstone up to 8 cm diameter.,,
317-U1352B-65X-CC-A,317,U1352,B,65,65-CC,X,CC,A,0,31,562.35,562.66,,Marl [Leg210],,Marl,,soft,,,Leg 210,moderately sorted very fine to fine (mostly fine) sandy marl. Includes numerous cemented blocks of marlstone up to 8 cm diameter.,,
317-U1352B-66X-1-A,317,U1352,B,66,66-1,X,1,A,0,100,571.4,572.4,,Marl [Leg210],,Marl,,soft,,,Leg 210,moderately sorted very fine to fine (mostly fine) sandy marl. Includes numerous cemented blocks of marlstone up to 5 cm diameter.,,
317-U1352B-66X-CC-A,317,U1352,B,66,66-CC,X,CC,A,0,24,572.4,572.64,,Marl [Leg210],,Marl,,soft,,,Leg 210,moderately sorted very fine to fine (mostly fine) sandy marl. Includes numerous cemented blocks of marlstone up to 5 cm diameter.,,
317-U1352B-67X-1-A,317,U1352,B,67,67-1,X,1,A,0,60,572.7,573.3,,Marl [Leg210],,Marl,,,,,Leg 210,Moderately sorted very fine to fine (mostly fine) sandy marl. Numerous cemented concretions throughout up to 5 cm diameter.,,
317-U1352B-67X-CC-A,317,U1352,B,67,67-CC,X,CC,A,0,29,573.33,573.62,,Marl [Leg210],,Marl,,,,,Leg 210,Moderately sorted very fine to fine (mostly fine) sandy marl. Numerous cemented concretions throughout up to 5 cm diameter.,,
317-U1352B-68X-1-A,317,U1352,B,68,68-1,X,1,A,0,115,581.1,582.25,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision","Homogeneous micaceous calcareous homogeneous v.f. - f. mud, with scattered rare shell fragments.  f. sand filled burrows (6 mm in diameter) occurred at 112-113 cm.",,
317-U1352B-68X-2-A,317,U1352,B,68,68-2,X,2,A,0,70,582.6,583.3,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision","Homogeneous micaceous calcareous homogeneous v.f. - f. mud, with scattered rare shell fragments. ",,
317-U1352B-68X-2-A,317,U1352,B,68,68-2,X,2,A,70,95,583.3,583.55,,Marl [Leg210],,Marl,,,,,Leg 210,Micaceous v.f. - f. sandy marl with rare shell fragments.,,
317-U1352B-68X-CC-A,317,U1352,B,68,68-CC,X,CC,A,0,35,583.56,583.91,,Marl [Leg210],,Marl,,,,,Leg 210,Micaceous v.f. sandy marl. Highly disturbed and sheared by coring.  ,,
317-U1352B-69X-CC-A,317,U1352,B,69,69-CC,X,CC,A,0,45,590.7,591.15,,Muddy Sand [S54-Leg183],,Muddy Sand,,,,,"Shepard, 1954 - Leg 183 revision","Muddy v.f. - v. sand. Highly disturbed by drilling; soupy in upper part, sheared in bottom. ",,
317-U1352B-70X-1-A,317,U1352,B,70,70-1,X,1,A,0,86,600.3,601.16,,Marl [Leg210],,Marl,,,,,Leg 210,Olive light gray v.f - f. sandy marl with rare shell fragments.  ,,
317-U1352B-70X-CC-A,317,U1352,B,70,70-CC,X,CC,A,0,28,601.19,601.47,,Marl [Leg210],,Marl,,,,,Leg 210,Olive light gray v.f - f. sandy marl with rare shell fragments.  ,,
317-U1352B-71X-1-A,317,U1352,B,71,71-1,X,1,A,0,149,609.9,611.39,,Marl [Leg210],,Marl,,soft,,,Leg 210,moderately well sorted very fine to fine sandy marl,,
317-U1352B-71X-2-A,317,U1352,B,71,71-2,X,2,A,0,139,611.4,612.79,,Marl [Leg210],,Marl,,soft,,,Leg 210,"moderately well sorted very fine to fine sandy marl
",,
317-U1352B-71X-3-A,317,U1352,B,71,71-3,X,3,A,0,110,612.9,614,,Marl [Leg210],,Marl,,soft,,,Leg 210,"moderately well sorted very fine to fine sandy marl
",,
317-U1352B-71X-4-A,317,U1352,B,71,71-4,X,4,A,0,20,614,614.2,,Muddy Sand [S54-Leg183],,Muddy Sand,,soft,,,"Shepard, 1954 - Leg 183 revision",well sorted very fine to fine calcareous muddy sand ,,
317-U1352B-71X-4-A,317,U1352,B,71,71-4,X,4,A,20,57,614.2,614.57,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",mud with a  few percent very fine micaceous sand,,
317-U1352B-71X-CC-A,317,U1352,B,71,71-CC,X,CC,A,0,32,614.56,614.88,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",mud with a  few percent very fine micaceous sand,,
317-U1352B-72X-1-A,317,U1352,B,72,72-1,X,1,A,0,148,619.5,620.98,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark gray to dark greenish gray (N4 to 10GY 4/1) homogeneous mud.  Contains minor amounts of vf micaceous well-sorted sand, becoming more micaceous in lowermost sections.",,
317-U1352B-72X-2-A,317,U1352,B,72,72-2,X,2,A,0,149,620.97,622.46,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark gray to dark greenish gray (N4 to 10GY 4/1) homogeneous mud.  Contains minor amounts of vf micaceous well-sorted sand, becoming more micaceous in lowermost sections.",,
317-U1352B-72X-3-A,317,U1352,B,72,72-3,X,3,A,0,149,622.47,623.96,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark gray to dark greenish gray (N4 to 10GY 4/1) homogeneous mud.  Contains minor amounts of vf micaceous well-sorted sand, becoming more micaceous in lowermost sections.",,
317-U1352B-72X-4-A,317,U1352,B,72,72-4,X,4,A,0,149,623.97,625.46,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark gray to dark greenish gray (N4 to 10GY 4/1) homogeneous mud.  Contains minor amounts of vf micaceous well-sorted sand, becoming more micaceous in lowermost sections.",,
317-U1352B-72X-5-A,317,U1352,B,72,72-5,X,5,A,0,79,625.47,626.26,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark gray to dark greenish gray (N4 to 10GY 4/1) homogeneous mud.  Contains minor amounts of vf micaceous well-sorted sand, becoming more micaceous in lowermost sections.",,
317-U1352B-72X-CC-A,317,U1352,B,72,72-CC,X,CC,A,0,26,626.26,626.52,,Mud [S54-Leg210],,Mud,,firm,,,"Shepard, 1954 - Leg 210 revision","The core consists of dark gray to dark greenish gray (N4 to 10GY 4/1) homogeneous mud.  Contains minor amounts of vf micaceous well-sorted sand, becoming more micaceous in lowermost sections.",,
317-U1352B-72X-CC-A,317,U1352,B,72,72-CC,X,CC,A,26,31,626.52,626.57,,Mudstone [S54-Leg210],,Mudstone,,lithified,,,"Shepard, 1954 - Leg 210 revision",micaceous mudstone with preserved mm-size burrows,,
317-U1352B-73X-1-A,317,U1352,B,73,73-1,X,1,A,0,149,629.1,630.59,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,
317-U1352B-73X-2-A,317,U1352,B,73,73-2,X,2,A,0,150,630.6,632.1,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,
317-U1352B-73X-3-A,317,U1352,B,73,73-3,X,3,A,0,120,632.1,633.3,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,
317-U1352B-73X-4-A,317,U1352,B,73,73-4,X,4,A,0,144,633.6,635.04,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,
317-U1352B-73X-5-A,317,U1352,B,73,73-5,X,5,A,0,150,635.1,636.6,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,
317-U1352B-73X-6-A,317,U1352,B,73,73-6,X,6,A,0,137,636.6,637.97,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,
317-U1352B-73X-CC-A,317,U1352,B,73,73-CC,X,CC,A,0,27,637.97,638.24,,Mud [S54-Leg210],,Mud,,soft,,,"Shepard, 1954 - Leg 210 revision",Mud with a few percent very fine micaceous sand. No shells evident.,,
317-U1352B-74X-1-A,317,U1352,B,74,74-1,X,1,A,0,150,638.7,640.2,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,
317-U1352B-74X-2-A,317,U1352,B,74,74-2,X,2,A,0,150,640.2,641.7,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,
317-U1352B-74X-3-A,317,U1352,B,74,74-3,X,3,A,0,144,641.7,643.14,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,
317-U1352B-74X-3-A,317,U1352,B,74,74-3,X,3,A,144,150,643.14,643.2,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",Micaceous homogeneous v.f. sandy mud.  ,,
317-U1352B-74X-4-A,317,U1352,B,74,74-4,X,4,A,0,150,643.2,644.7,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,
317-U1352B-74X-5-A,317,U1352,B,74,74-5,X,5,A,0,150,644.7,646.2,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,
317-U1352B-74X-6-A,317,U1352,B,74,74-6,X,6,A,0,130,646.2,647.5,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,
317-U1352B-74X-7-A,317,U1352,B,74,74-7,X,7,A,0,67,647.5,648.17,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,
317-U1352B-74X-CC-A,317,U1352,B,74,74-CC,X,CC,A,0,39,648.16,648.55,,Mud [S54-Leg210],,Mud,,,,,"Shepard, 1954 - Leg 210 revision","Very micaceous homogeneous mud with a few % of v.f. sand, with scattered rare shell fragments (forams ?) .  Slight biscuiting throughout.  Dark spots of <2 mm burrows and very fine sandy mud filled burrows of 4 mm are observed locally.  ",,
317-U1352B-75X-1-A,317,U1352,B,75,75-1,X,1,A,0,149,648.3,649.79,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",homogeneous mud,,
317-U1352B-75X-2-A,317,U1352,B,75,75-2,X,2,A,0,149,649.8,651.29,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",homogeneous mud,,
317-U1352B-75X-3-A,317,U1352,B,75,75-3,X,3,A,0,135,651.3,652.65,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",homogeneous mud,,
317-U1352B-75X-4-A,317,U1352,B,75,75-4,X,4,A,0,150,652.8,654.3,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",homogeneous mud,,
317-U1352B-75X-5-A,317,U1352,B,75,75-5,X,5,A,0,150,654.3,655.8,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",homogeneous mud,,
317-U1352B-75X-6-A,317,U1352,B,75,75-6,X,6,A,0,100,655.8,656.8,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",homogeneous mud,,
317-U1352B-75X-7-A,317,U1352,B,75,75-7,X,7,A,0,95,656.8,657.75,,Marl [Leg210],,Marl,,,,,Leg 210,homogeneous sandy marl,,
317-U1352B-75X-CC-A,317,U1352,B,75,75-CC,X,CC,A,0,49,657.75,658.24,,Marl [Leg210],,Marl,,,,,Leg 210,homogeneous sandy marl,,
317-U1352B-76X-1-A,317,U1352,B,76,76-1,X,1,A,0,149,657.9,659.39,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",Homogeneous,,
317-U1352B-76X-2-A,317,U1352,B,76,76-2,X,2,A,0,150,659.4,660.9,,Sandy Mud [S54-Leg183],,Sandy Mud,,,,,"Shepard, 1954 - Leg 183 revision",Homogeneous,,
