Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data
353-U1445A-17H-4-A,0,150,153.91,155.41,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-17H-5-A,0,132,155.41,156.73,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-17H-6-A,0,53,156.78,157.31,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-17H-7-A,0,146,157.31,158.77,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-17H-CC-A,0,22,158.77,158.99,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-18H-1-A,0,37,158.9,159.27,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-18H-1-A,37,40,159.27,159.3,,,silt,with sand,silt,silt with sand,silt with sand,,light gray,5Y 7/1 (light gray),,,,thin bed,normally graded,,,,,,,,,,,
353-U1445A-18H-1-A,40,144,159.3,160.34,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-18H-2-A,0,141,160.34,161.75,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-18H-3-A,0,143,161.75,163.18,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-18H-4-A,0,131,163.18,164.49,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-18H-5-A,0,76,164.49,165.25,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-18H-5-A,76,79,165.25,165.28,,silty,sand,,silty sand,silty sand,sand,,light gray,5Y 7/1 (light gray),,,,thin bed,normally graded,,,,,,,,,,,
353-U1445A-18H-5-A,79,141,165.28,165.9,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-18H-6-A,0,140,165.9,167.3,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-18H-7-A,0,112.5,167.3,168.425,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-18H-7-A,112.5,113.5,168.425,168.435,,silty,sand,,silty sand,silty sand,sand,,light gray,5Y 7/1 (light gray),,,,very thin bed,normally graded,,,,,,,,,,,
353-U1445A-18H-7-A,113.5,144,168.435,168.74,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-18H-CC-A,0,26,168.74,169,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,
353-U1445A-19H-1-A,0,56,168.4,168.96,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,Sandy blebs between 44-45 and 47-48 cm.,,,
353-U1445A-19H-1-A,56,62,168.96,169.02,,silty,sand,,silty sand,silty sand,sand,,light gray,5Y 7/1 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-19H-1-A,62,78,169.02,169.18,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,Sandy bleb between 66.5-69 cm.,,,
353-U1445A-19H-1-A,78,80.5,169.18,169.205,,silty,sand,,silty sand,silty sand,sand,,light gray,5Y 7/1 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-19H-1-A,80.5,144,169.205,169.84,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,Sandy blebs between 83-84.5 and 97-98.5 cm.,,,
353-U1445A-19H-2-A,0,131,169.84,171.15,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-19H-3-A,0,142,171.15,172.57,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-19H-4-A,0,23.5,172.57,172.805,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-19H-4-A,23.5,24.5,172.805,172.815,,silty,sand,,silty sand,silty sand,sand,,brown,2.5Y 5/3 (light olive brown),erosive,sharp,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-19H-4-A,24.5,64,172.815,173.21,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-19H-4-A,64,68,173.21,173.25,,silty,sand,,silty sand,silty sand,sand,,brown,2.5Y 5/3 (light olive brown),,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-19H-4-A,68,88,173.25,173.45,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-19H-4-A,88,93,173.45,173.5,,silty,sand,,silty sand,silty sand,sand,,brown,2.5Y 5/3 (light olive brown),,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-19H-4-A,93,127,173.5,173.84,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-19H-4-A,127,131,173.84,173.88,,silty,sand,,silty sand,silty sand,sand,,brown,2.5Y 5/3 (light olive brown),,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-19H-4-A,131,142,173.88,173.99,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-19H-5-A,0,15,173.99,174.14,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-19H-5-A,15,16,174.14,174.15,,silty,sand,,silty sand,silty sand,sand,,brown,2.5Y 5/3 (light olive brown),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-19H-5-A,16,134,174.15,175.33,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-19H-5-A,134,137,175.33,175.36,,silty,sand,,silty sand,silty sand,sand,,brown,2.5Y 5/3 (light olive brown),,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-19H-5-A,137,141,175.36,175.4,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-19H-6-A,0,143,175.4,176.83,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-19H-7-A,0,98,176.83,177.81,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-19H-CC-A,0,35,177.81,178.16,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-20H-1-A,0,140,177.9,179.3,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Sandy bleb between 64.5-65.5 cm.,,,
353-U1445A-20H-2-A,0,43,179.3,179.73,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-20H-2-A,43,45.5,179.73,179.755,,silty,sand,,silty sand,silty sand,sand,,brown,2.5Y 5/3 (light olive brown),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-20H-2-A,45.5,151,179.755,180.81,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-20H-3-A,0,142,180.81,182.23,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-20H-4-A,0,47,182.23,182.7,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-20H-4-A,47,48,182.7,182.71,,silty,sand,,silty sand,silty sand,sand,,light gray,5Y 7/1 (light gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-20H-4-A,48,52,182.71,182.75,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-20H-4-A,52,54,182.75,182.77,,silty,sand,,silty sand,silty sand,sand,,brown,2.5Y 5/3 (light olive brown),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-20H-4-A,54,149,182.77,183.72,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-20H-5-A,0,31,183.72,184.03,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Sandy bleb between 21-23 cm.,,,
353-U1445A-20H-5-A,31,33.5,184.03,184.055,,silty,sand,,silty sand,silty sand,sand,,brown,2.5Y 5/3 (light olive brown),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-20H-5-A,33.5,142,184.055,185.14,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-20H-6-A,0,144,185.14,186.58,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-20H-7-A,0,26,186.58,186.84,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-20H-7-A,26,28.5,186.84,186.865,,silty,sand,,silty sand,silty sand,sand,,brown,2.5Y 5/3 (light olive brown),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-20H-7-A,28.5,114,186.865,187.72,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Sandy bleb between 56.5-57.5 cm. Sulphide rich sediment at 93 cm.,,,
353-U1445A-20H-7-A,114,115.5,187.72,187.735,,silty,sand,,silty sand,silty sand,sand,,brown,2.5Y 5/3 (light olive brown),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-20H-7-A,115.5,124,187.735,187.82,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-20H-CC-A,0,37,187.82,188.19,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-21H-1-A,0,151,187.4,188.91,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Sandy blebs at 69 and 94 cm. Silt rich bed between 45 and 55 cm .,,,
353-U1445A-21H-2-A,0,94.5,188.91,189.855,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Sandy blebs at 20-21 and 59 cm.,,,
353-U1445A-21H-2-A,94.5,97,189.855,189.88,,silty,sand,with foraminifers,silty sand,silty sand with foraminifers,sand with foraminifers,,brown,2.5Y 5/3 (light olive brown),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-21H-2-A,97,151,189.88,190.42,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Sandy blebs at 126-128 and 137-139 cm.,,,
353-U1445A-21H-3-A,0,53,190.42,190.95,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-21H-3-A,53,55,190.95,190.97,,silty,sand,with foraminifers,silty sand,silty sand with foraminifers,sand with foraminifers,,brown,2.5Y 5/3 (light olive brown),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-21H-3-A,55,151,190.97,191.93,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Sandy blebs at 136-137 and 148 cm.,,,
353-U1445A-21H-4-A,0,53,191.93,192.46,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-21H-4-A,53,61.5,192.46,192.545,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-21H-4-A,61.5,64,192.545,192.57,,silty,sand,with foraminifers,silty sand,silty sand with foraminifers,sand with foraminifers,,brown,2.5Y 5/3 (light olive brown),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-21H-4-A,64,78,192.57,192.71,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-21H-5-A,0,48.5,192.71,193.195,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-21H-5-A,48.5,50,193.195,193.21,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,5Y 7/1 (light gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-21H-5-A,50,128,193.21,193.99,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,Sandy bleb between 51.5-52 cm.,,,
353-U1445A-21H-5-A,128,130.5,193.99,194.015,,silty,sand,with foraminifers,silty sand,silty sand with foraminifers,sand with foraminifers,,brown,2.5Y 5/3 (light olive brown),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-21H-5-A,130.5,151,194.015,194.22,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-21H-6-A,0,16,194.22,194.38,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-21H-6-A,16,17.5,194.38,194.395,,silty,sand,,silty sand,silty sand,sand,,brown,2.5Y 5/3 (light olive brown),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-21H-6-A,17.5,149,194.395,195.71,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,Some light gray dots along the interval.,,,
353-U1445A-21H-7-A,0,88,195.71,196.59,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,Some light gray dots along the interval.,,,
353-U1445A-21H-CC-A,0,26,196.59,196.85,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,
353-U1445A-22H-1-A,0,150,196.9,198.4,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,Some light gray dots along the interval. Two light gray sandy blebs 104-105 and 131.5-132.5 cm.,,,
353-U1445A-22H-2-A,0,137,198.4,199.77,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,Some light gray dots along the interval.,,,
353-U1445A-22H-3-A,0,2,199.77,199.79,,silty,sand,with glauconite,silty sand,silty sand with glauconite,sand with glauconite,,brown,2.5Y 5/3 (light olive brown),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-22H-3-A,2,95,199.79,200.72,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,Sandy bleb between 44-45 cm.,,,
353-U1445A-22H-4-A,0,137,200.72,202.09,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,Sandy bleb between 6-7 and 57-58 cm.,,,
353-U1445A-22H-5-A,0,142,202.09,203.51,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,green,GLEY 1 5/10Y (greenish gray),,,,,,,,,,,,,One clay (nannofossil rich clay with glauconite) bleb between 104 and 107.5 cm.,,,
353-U1445A-22H-6-A,0,141,203.51,204.92,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,green,GLEY 1 5/10Y (greenish gray),,,,,,,,,,,,,,,,
353-U1445A-22H-7-A,0,121,204.92,206.13,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,green,GLEY 1 5/10Y (greenish gray),,,,,,,,,,,,,,,,
353-U1445A-22H-7-A,121,122,206.13,206.14,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,5Y 7/1 (light gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-22H-7-A,122,151,206.14,206.43,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,green,GLEY 1 5/10Y (greenish gray),,,,,,,,,,,,,,,,
353-U1445A-22H-CC-A,0,26,206.43,206.69,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,green,GLEY 1 5/10Y (greenish gray),,,,,,,,,,,,,,,,
353-U1445A-23H-1-A,0,133,206.4,207.73,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,green,GLEY 1 5/10Y (greenish gray),,,,,,,,,,,,,,,,
353-U1445A-23H-2-A,0,141,207.73,209.14,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 5/10Y (greenish gray),,,,,,,,,,,,,Sandy blebs at 11-20 and 77-78 cm.,,,
353-U1445A-23H-3-A,0,34,209.14,209.48,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 5/10Y (greenish gray),,,,,,,,,,,,,,,,
353-U1445A-23H-3-A,34,37,209.48,209.51,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,5Y 7/1 (light gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-23H-3-A,37,108.5,209.51,210.225,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 5/10Y (greenish gray),,,,,,,,,,,,,"Some sandy blebs at 37-41, 47-49 and 51.5-53.5 cm.",,,
353-U1445A-23H-3-A,108.5,109.5,210.225,210.235,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,5Y 7/1 (light gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-23H-3-A,109.5,120,210.235,210.34,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 5/10Y (greenish gray),,,,,,,,,,,,,,,,
